"","data","sta","x","y","BPC"
"2736","RSMP","RSMP14047",0.50941,50.3936,7500.03561715374
"2737","RSMP","RSMP14033",0.50932,50.39361,7393.04347832091
"2738","RSMP","RSMP14038",0.50935,50.39361,6138.67702505475
"2739","RSMP","RSMP14048",0.50941,50.39361,2581.28968429905
"2740","RSMP","RSMP14039",0.50936,50.39362,3906.06281200033
"2741","RSMP","RSMP14041",0.50937,50.39362,5548.68494036869
"2742","RSMP","RSMP14043",0.50938,50.39362,889.30393230005
"2743","RSMP","RSMP14046",0.50939,50.39362,3507.17596605881
"2744","RSMP","RSMP14034",0.50933,50.39363,7460.43752600191
"2745","RSMP","RSMP14044",0.50938,50.39363,3517.2744196697
"2746","RSMP","RSMP14035",0.50933,50.39364,1824.94428711426
"2747","RSMP","RSMP14045",0.50938,50.39364,3539.25404966392
"2748","RSMP","RSMP14050",0.50942,50.39364,6772.66805371373
"2749","RSMP","RSMP14036",0.50934,50.39365,2543.33056157858
"2750","RSMP","RSMP14049",0.50941,50.39366,14282.9977851641
"2751","RSMP","RSMP14040",0.50936,50.39368,4066.83470927501
"2752","RSMP","RSMP14030",0.50912,50.39371,3131.60225739366
"2753","RSMP","RSMP8353",-1.05523,50.39387,1353.09443450897
"2754","RSMP","RSMP3345",-4.22168,50.39388,19445.8625460215
"2755","RSMP","RSMP10797",-0.07503,50.394,2246.9310759779
"2756","RSMP","RSMP6854",-2.27554,50.39434,93.4633833756666
"2757","RSMP","RSMP16478",0.73966,50.39444,22637.5210297642
"2758","RSMP","RSMP14190",0.51853,50.39445,1322.81015485952
"2759","RSMP","RSMP13919",0.50291,50.39474,1254.26186465521
"2760","RSMP","RSMP13226",0.41622,50.39479,2329.24395965825
"2761","RSMP","RSMP13920",0.50292,50.3948,2025.73228547316
"2762","RSMP","RSMP13915",0.5028,50.39483,3317.58903642017
"2763","RSMP","RSMP13921",0.503,50.39483,7533.02604235321
"2764","RSMP","RSMP3357",-4.21642,50.39496,28583.1388641251
"2765","RSMP","RSMP13991",0.50715,50.39522,6686.0923374496
"2766","RSMP","RSMP12226",0.28204,50.39533,3504.1639613156
"2767","RSMP","RSMP12318",0.30178,50.39537,4762.81752287211
"2768","RSMP","RSMP12315",0.30173,50.39539,4148.44001832116
"2769","RSMP","RSMP12317",0.30177,50.39539,5611.0364339534
"2770","RSMP","RSMP12319",0.30178,50.39539,957.801930569104
"2771","RSMP","RSMP13705",0.48586,50.3954,1560.90503088508
"2772","RSMP","RSMP13706",0.48586,50.39546,1617.68829264745
"2773","RSMP","RSMP13708",0.48591,50.39546,890.798897089657
"2774","RSMP","RSMP13704",0.4858,50.39548,3285.4818933274
"2775","RSMP","RSMP13707",0.48589,50.39548,4229.52419182896
"2776","RSMP","RSMP13883",0.50064,50.39548,3103.76595905637
"2777","RSMP","RSMP10491",-0.16198,50.39558,5865.24129021996
"2778","RSMP","RSMP11393",0.15798,50.3957,822.129275369249
"2779","RSMP","RSMP11041",0.05195,50.3958,11212.3217116212
"2780","RSMP","RSMP11865",0.23452,50.39592,9056.35186314975
"2781","RSMP","RSMP11868",0.23458,50.39592,1499.03706374096
"2782","RSMP","RSMP11867",0.23457,50.39599,8013.77915943331
"2783","RSMP","RSMP11866",0.23452,50.39601,11945.1193670714
"2784","RSMP","RSMP11859",0.23443,50.39604,4861.16036318479
"2785","RSMP","RSMP16558",0.75815,50.39608,2192.39507823208
"2786","RSMP","RSMP11858",0.23442,50.39612,1974.54715406297
"2787","RSMP","RSMP13684",0.48357,50.39698,4856.64983511316
"2788","RSMP","RSMP12306",0.29956,50.39699,6295.55050034053
"2789","RSMP","RSMP3371",-4.21071,50.39711,2424.76646378168
"2790","RSMP","RSMP10237",-0.35295,50.39725,5857.81293502902
"2791","RSMP","RSMP10238",-0.35292,50.39725,2622.27336724079
"2792","RSMP","RSMP12471",0.32071,50.39725,3042.16850746081
"2793","RSMP","RSMP10239",-0.35292,50.39727,4204.76237122858
"2794","RSMP","RSMP11842",0.2322,50.39758,15582.6833314964
"2795","RSMP","RSMP12635",0.33862,50.39792,10506.2371889731
"2796","RSMP","RSMP12642",0.33864,50.39793,8434.64328437673
"2797","RSMP","RSMP12631",0.33861,50.39794,16405.6266484582
"2798","RSMP","RSMP12636",0.33862,50.39794,3596.43882241892
"2799","RSMP","RSMP12627",0.33856,50.39796,4577.36942944116
"2800","RSMP","RSMP12637",0.33862,50.39796,16937.1503134129
"2801","RSMP","RSMP12630",0.33859,50.39797,3405.67728471036
"2802","RSMP","RSMP12638",0.33862,50.39797,1040.36709801722
"2803","RSMP","RSMP10966",0.01182,50.39798,32430.9142547057
"2804","RSMP","RSMP12629",0.33858,50.39798,3597.37354214604
"2805","RSMP","RSMP12632",0.33861,50.39798,13489.2783849889
"2806","RSMP","RSMP12645",0.33866,50.39798,2581.18745906224
"2807","RSMP","RSMP12633",0.33861,50.39799,7457.1114833061
"2808","RSMP","RSMP12640",0.33863,50.39799,1032.50261612871
"2809","RSMP","RSMP12646",0.33867,50.398,3034.91165184175
"2810","RSMP","RSMP12628",0.33857,50.39801,4941.37719058635
"2811","RSMP","RSMP12639",0.33862,50.39801,4136.93394401731
"2812","RSMP","RSMP12641",0.33863,50.39801,8549.9336262719
"2813","RSMP","RSMP12643",0.33864,50.39801,3069.7133908333
"2814","RSMP","RSMP12634",0.33861,50.39802,3048.12115042064
"2815","RSMP","RSMP12644",0.33864,50.39802,18031.8099274861
"2816","RSMP","RSMP12647",0.33868,50.39804,6494.35454079474
"2817","RSMP","RSMP6819",-2.33003,50.39832,418.467708941299
"2818","RSMP","RSMP14232",0.52096,50.39885,2925.47608430675
"2819","RSMP","RSMP14231",0.52094,50.39886,3485.46219474384
"2820","RSMP","RSMP5878",-3.27805,50.39888,2809.08763494084
"2821","RSMP","RSMP14233",0.52097,50.39888,3959.31696681716
"2822","RSMP","RSMP14236",0.52105,50.39889,29525.6419590792
"2823","RSMP","RSMP16593",0.76785,50.39894,9855.74640672555
"2824","RSMP","RSMP5879",-3.278,50.399,3113.99007114805
"2825","RSMP","RSMP8282",-1.06498,50.39933,23883.5854266094
"2826","RSMP","RSMP12612",0.33633,50.39958,3436.44352292129
"2827","RSMP","RSMP353",-7.58014,50.39977,947.696898325486
"2828","RSMP","RSMP13890",0.5011,50.39981,2552.96647781502
"2829","RSMP","RSMP13887",0.50106,50.39987,4395.99656157877
"2830","RSMP","RSMP13891",0.50112,50.39987,1930.89150500702
"2831","RSMP","RSMP13892",0.50113,50.39989,3153.10181171888
"2832","RSMP","RSMP13888",0.50106,50.39991,4723.2548130903
"2833","RSMP","RSMP7114",-1.74093,50.40002,3958.93766692707
"2834","RSMP","RSMP11286",0.13661,50.40012,2908.38642024581
"2835","RSMP","RSMP323",-7.83461,50.40014,427.791514275277
"2836","RSMP","RSMP6885",-2.21931,50.40023,3545.50408514479
"2837","RSMP","RSMP16656",0.78517,50.40039,3631.45474118678
"2838","RSMP","RSMP8284",-1.06469,50.40054,20329.0848588611
"2839","RSMP","RSMP16364",0.71418,50.40055,5404.52299627354
"2840","RSMP","RSMP16366",0.71497,50.40056,1162.13546516767
"2841","RSMP","RSMP8285",-1.06465,50.4006,8951.62170338465
"2842","RSMP","RSMP8287",-1.0645,50.4008,536.666032671529
"2843","RSMP","RSMP14089",0.51238,50.4014,861.408280701631
"2844","RSMP","RSMP3415",-4.20406,50.40142,10040.8290236811
"2845","RSMP","RSMP14093",0.51244,50.40142,9165.73629299717
"2846","RSMP","RSMP13845",0.49876,50.40143,3690.87801871519
"2847","RSMP","RSMP14090",0.51241,50.40143,6459.74054691925
"2848","RSMP","RSMP14094",0.51245,50.40143,5316.89715335017
"2849","RSMP","RSMP14092",0.51243,50.40146,8192.99015002035
"2850","RSMP","RSMP12139",0.26646,50.4021,796.000264757021
"2851","RSMP","RSMP15925",0.64627,50.4026,4883.69649584032
"2852","RSMP","RSMP14063",0.51016,50.40298,5798.97016829615
"2853","RSMP","RSMP15931",0.64678,50.40298,7783.15112258921
"2854","RSMP","RSMP12834",0.36557,50.40357,3239.86959491719
"2855","RSMP","RSMP12726",0.35106,50.40368,6356.61926057407
"2856","RSMP","RSMP16532",0.75061,50.40374,7575.50856403807
"2857","RSMP","RSMP12838",0.36658,50.40386,1444.74326413311
"2858","RSMP","RSMP10408",-0.22685,50.40448,967.603023152902
"2859","RSMP","RSMP6922",-2.16109,50.40454,248.453451278849
"2860","RSMP","RSMP9744",-0.56515,50.40525,1528.56593069634
"2861","RSMP","RSMP1501",-5.14048,50.40533,22.5737670926287
"2862","RSMP","RSMP7061",-1.81186,50.40554,5231.03710160176
"2863","RSMP","RSMP12866",0.37316,50.40576,5389.26596236591
"2864","RSMP","RSMP6934",-2.14281,50.40606,384.718995238054
"2865","RSMP","RSMP12937",0.38616,50.40607,2499.64326279571
"2866","RSMP","RSMP12868",0.37325,50.40615,2917.15612740869
"2867","RSMP","RSMP926",-5.90318,50.40634,3995.18834377933
"2868","RSMP","RSMP12867",0.37323,50.40648,3891.26205780677
"2869","RSMP","RSMP10559",-0.14028,50.40672,15181.4434214162
"2870","RSMP","RSMP14243",0.5226,50.40672,2730.76614216209
"2871","RSMP","RSMP14245",0.52261,50.40674,2363.09421366894
"2872","RSMP","RSMP14241",0.52253,50.40675,1154.68392471141
"2873","RSMP","RSMP10560",-0.14025,50.40677,7083.61824475259
"2874","RSMP","RSMP14378",0.53299,50.40677,5030.61429159413
"2875","RSMP","RSMP14380",0.53305,50.40677,4122.9005270911
"2876","RSMP","RSMP14242",0.52257,50.40678,1952.87755966953
"2877","RSMP","RSMP14381",0.53305,50.40679,8046.30063984431
"2878","RSMP","RSMP14382",0.53309,50.40679,2841.53491772703
"2879","RSMP","RSMP14379",0.53303,50.40681,1468.85226039929
"2880","RSMP","RSMP10558",-0.14032,50.40682,1928.29941120384
"2881","RSMP","RSMP10562",-0.14024,50.40683,3378.48014056104
"2882","RSMP","RSMP14244",0.5226,50.40684,3513.26203369256
"2883","RSMP","RSMP10561",-0.14025,50.40687,1979.88803231481
"2884","RSMP","RSMP11460",0.17752,50.40692,3563.28218566359
"2885","RSMP","RSMP12916",0.38031,50.40702,4958.46010922011
"2886","RSMP","RSMP12919",0.38039,50.40702,5770.67590478679
"2887","RSMP","RSMP12914",0.38023,50.40704,3590.08101496057
"2888","RSMP","RSMP10075",-0.43131,50.40705,798.380867490603
"2889","RSMP","RSMP12917",0.38033,50.40706,1975.82160533385
"2890","RSMP","RSMP12915",0.38025,50.40707,7180.00946030671
"2891","RSMP","RSMP12913",0.38018,50.4071,3678.34625455
"2892","RSMP","RSMP11453",0.17685,50.40715,1461.29604086557
"2893","RSMP","RSMP5331",-3.5275,50.40732,1973.85078607969
"2894","RSMP","RSMP5441",-3.50191,50.40736,5235.57524984828
"2895","RSMP","RSMP12808",0.36404,50.40748,1645.26614277393
"2896","RSMP","RSMP12807",0.36393,50.4075,3404.63488267752
"2897","RSMP","RSMP1529",-5.12785,50.40761,6.39004146635714
"2898","RSMP","RSMP13956",0.50519,50.40793,5920.81310430754
"2899","RSMP","RSMP8134",-1.09461,50.40822,1651.31703033556
"2900","RSMP","RSMP14225",0.52022,50.4083,9281.88180717729
"2901","RSMP","RSMP14348",0.53077,50.40831,5760.3705069894
"2902","RSMP","RSMP16641",0.77735,50.40832,269.686941320068
"2903","RSMP","RSMP12303",0.29902,50.40836,2589.96023850603
"2904","RSMP","RSMP13545",0.46081,50.4084,1406.738169292
"2905","RSMP","RSMP1531",-5.12697,50.40863,12.2137406839114
"2906","RSMP","RSMP12625",0.33801,50.40864,8680.14866854731
"2907","RSMP","RSMP12901",0.378,50.40867,9362.64453895614
"2908","RSMP","RSMP6870",-2.23903,50.40894,482.659252650542
"2909","RSMP","RSMP12775",0.35957,50.40909,6101.76190670937
"2910","RSMP","RSMP16660",0.78632,50.40909,1884.32965944535
"2911","RSMP","RSMP1518",-5.13133,50.40936,50.3623496781454
"2912","RSMP","RSMP16470",0.73807,50.40962,2567.85362051532
"2913","RSMP","RSMP1530",-5.12775,50.40982,54.8523776778526
"2914","RSMP","RSMP6896",-2.19754,50.40984,172.266440354579
"2915","RSMP","RSMP13175",0.41349,50.40988,1184.62042660496
"2916","RSMP","RSMP13022",0.39478,50.41007,4541.35467380443
"2917","RSMP","RSMP13090",0.40674,50.41014,950.745725427835
"2918","RSMP","RSMP12874",0.374,50.41015,11086.8154717369
"2919","RSMP","RSMP12873",0.37399,50.41016,24809.7524952832
"2920","RSMP","RSMP12871",0.37393,50.41018,5917.17541191733
"2921","RSMP","RSMP12872",0.37393,50.4102,2736.41825365003
"2922","RSMP","RSMP12876",0.37403,50.41025,5441.27114732101
"2923","RSMP","RSMP12875",0.37401,50.41026,672.93488148931
"2924","RSMP","RSMP13055",0.40084,50.41031,2265.03497551845
"2925","RSMP","RSMP13060",0.40097,50.41031,3880.11751213097
"2926","RSMP","RSMP13057",0.4009,50.41032,3571.58502647424
"2927","RSMP","RSMP13063",0.40102,50.41032,3551.47382195423
"2928","RSMP","RSMP13061",0.40099,50.41035,2561.07316250553
"2929","RSMP","RSMP13062",0.40099,50.41038,1555.22527424469
"2930","RSMP","RSMP13058",0.40095,50.41039,787.004024089484
"2931","RSMP","RSMP9736",-0.56828,50.4104,2675.47922598779
"2932","RSMP","RSMP16614",0.77272,50.41056,1808.50592742159
"2933","RSMP","RSMP11107",0.07527,50.41078,1177.74909457892
"2934","RSMP","RSMP1515",-5.13338,50.41099,384.713089546528
"2935","RSMP","RSMP328",-7.76643,50.41119,732.321045493198
"2936","RSMP","RSMP12950",0.38812,50.4112,1378.69734363079
"2937","RSMP","RSMP12949",0.38811,50.41121,5316.73846840508
"2938","RSMP","RSMP12947",0.38805,50.41122,5274.02442162133
"2939","RSMP","RSMP12006",0.24827,50.41123,1184.00038584238
"2940","RSMP","RSMP12946",0.38799,50.41125,7393.95592943179
"2941","RSMP","RSMP12948",0.3881,50.41129,1410.0788276975
"2942","RSMP","RSMP12004",0.24825,50.41131,2984.48659011792
"2943","RSMP","RSMP11529",0.19185,50.41132,841.00734495957
"2944","RSMP","RSMP11528",0.19184,50.4114,2513.01947287127
"2945","RSMP","RSMP11191",0.10611,50.41148,483.456797397822
"2946","RSMP","RSMP11877",0.23495,50.4115,1010.39861906483
"2947","RSMP","RSMP11409",0.16329,50.41152,525.635378835779
"2948","RSMP","RSMP6909",-2.17624,50.41153,254.405650121515
"2949","RSMP","RSMP11201",0.10645,50.41153,448.612591934517
"2950","RSMP","RSMP11197",0.10629,50.41155,3850.79160455383
"2951","RSMP","RSMP11189",0.10609,50.41156,431.633783831682
"2952","RSMP","RSMP11198",0.10635,50.41157,2599.94920794373
"2953","RSMP","RSMP11202",0.10645,50.41159,1253.41844393244
"2954","RSMP","RSMP11408",0.16327,50.4116,2157.73591730285
"2955","RSMP","RSMP11193",0.1062,50.41161,3573.57978515249
"2956","RSMP","RSMP11199",0.10643,50.41161,532.571551813619
"2957","RSMP","RSMP11195",0.10624,50.41162,2314.95587395797
"2958","RSMP","RSMP11196",0.10625,50.41162,1056.20286328951
"2959","RSMP","RSMP6926",-2.15555,50.41168,200.003268453924
"2960","RSMP","RSMP16737",0.80245,50.4117,2170.97020487715
"2961","RSMP","RSMP11632",0.2059,50.41172,5675.98867587355
"2962","RSMP","RSMP11627",0.20585,50.41173,7622.95440344913
"2963","RSMP","RSMP11621",0.20574,50.41174,3381.45980524471
"2964","RSMP","RSMP11864",0.2345,50.41175,434.983063766332
"2965","RSMP","RSMP11631",0.20589,50.41177,2571.00658164064
"2966","RSMP","RSMP11633",0.20598,50.41177,1188.76434151371
"2967","RSMP","RSMP11862",0.23448,50.41182,395.131608998553
"2968","RSMP","RSMP12863",0.37174,50.41182,2893.67109332548
"2969","RSMP","RSMP11629",0.20588,50.41183,826.977616544458
"2970","RSMP","RSMP11276",0.13445,50.41184,317.11006710545
"2971","RSMP","RSMP11630",0.20588,50.41188,2214.60376908208
"2972","RSMP","RSMP11628",0.20586,50.4119,2776.30745806596
"2973","RSMP","RSMP11203",0.10646,50.41191,458.100074621909
"2974","RSMP","RSMP11275",0.13443,50.41192,650.315514063999
"2975","RSMP","RSMP11798",0.22756,50.41192,1466.74948980675
"2976","RSMP","RSMP13043",0.39872,50.41194,5228.98481623722
"2977","RSMP","RSMP16566",0.76046,50.41196,7458.36387391883
"2978","RSMP","RSMP11200",0.10644,50.41199,1478.78948545769
"2979","RSMP","RSMP532",-6.66946,50.41227,852.669012799126
"2980","RSMP","RSMP585",-6.51459,50.41234,458.562341157423
"2981","RSMP","RSMP14340",0.53022,50.41234,6295.47901700206
"2982","RSMP","RSMP14339",0.53021,50.41235,608.501804087069
"2983","RSMP","RSMP14337",0.53015,50.41237,1941.39081197776
"2984","RSMP","RSMP14336",0.53014,50.41243,583.184045284672
"2985","RSMP","RSMP13111",0.40916,50.41249,9796.88741787679
"2986","RSMP","RSMP13136",0.40935,50.4125,4165.64177770017
"2987","RSMP","RSMP13116",0.4092,50.41252,3240.35072582206
"2988","RSMP","RSMP13120",0.40921,50.41252,18163.3075882851
"2989","RSMP","RSMP13113",0.40919,50.41253,2023.17872684842
"2990","RSMP","RSMP13121",0.40922,50.41253,2453.34414911926
"2991","RSMP","RSMP13124",0.40923,50.41254,1448.10945772609
"2992","RSMP","RSMP13126",0.40924,50.41254,1312.27554035593
"2993","RSMP","RSMP13122",0.40922,50.41255,1678.53474969596
"2994","RSMP","RSMP13107",0.40908,50.41256,6237.64739538702
"2995","RSMP","RSMP13106",0.40907,50.41257,6410.95985767908
"2996","RSMP","RSMP13114",0.40919,50.41257,3111.82114299349
"2997","RSMP","RSMP13117",0.4092,50.41257,4076.84190784726
"2998","RSMP","RSMP13127",0.40925,50.41257,565.087369649306
"2999","RSMP","RSMP13128",0.40926,50.41257,1080.93121388717
"3000","RSMP","RSMP13110",0.40915,50.41258,4393.30767516354
"3001","RSMP","RSMP13112",0.40918,50.41258,1412.99000765575
"3002","RSMP","RSMP13129",0.40927,50.41259,1596.55332457113
"3003","RSMP","RSMP13118",0.4092,50.4126,2487.25810236485
"3004","RSMP","RSMP13125",0.40923,50.41261,2860.67858957457
"3005","RSMP","RSMP13119",0.4092,50.41262,6909.89607176294
"3006","RSMP","RSMP11293",0.13701,50.41276,2113.75671079786
"3007","RSMP","RSMP11294",0.13701,50.41278,921.993765783751
"3008","RSMP","RSMP11296",0.13714,50.41281,2924.33641744346
"3009","RSMP","RSMP12936",0.38596,50.41289,6754.28286032664
"3010","RSMP","RSMP11290",0.13686,50.41296,2204.30903743544
"3011","RSMP","RSMP11291",0.13698,50.41296,4732.26036157408
"3012","RSMP","RSMP11295",0.13707,50.41301,9328.34731880483
"3013","RSMP","RSMP1514",-5.13478,50.41302,665.985274947717
"3014","RSMP","RSMP11288",0.13665,50.41307,934.854651878094
"3015","RSMP","RSMP12965",0.39097,50.41307,3112.25566456533
"3016","RSMP","RSMP12968",0.39102,50.41307,4595.9074370741
"3017","RSMP","RSMP12683",0.34442,50.41309,2150.19265838646
"3018","RSMP","RSMP12969",0.39103,50.4131,9611.98948113536
"3019","RSMP","RSMP12970",0.39107,50.41313,3168.31382139683
"3020","RSMP","RSMP12971",0.39111,50.41314,12181.4621727065
"3021","RSMP","RSMP12966",0.39099,50.41315,3058.17664747927
"3022","RSMP","RSMP11178",0.10398,50.41319,7700.83288518011
"3023","RSMP","RSMP11298",0.13736,50.41319,7836.59370334837
"3024","RSMP","RSMP11603",0.20359,50.41336,1771.42344139673
"3025","RSMP","RSMP11285",0.1366,50.41361,4046.78052844351
"3026","RSMP","RSMP13371",0.43517,50.41371,2067.63674085204
"3027","RSMP","RSMP7209",-1.64506,50.41378,6878.22365372141
"3028","RSMP","RSMP12556",0.33115,50.41396,3842.69083995976
"3029","RSMP","RSMP13091",0.40697,50.41416,4581.72388013579
"3030","RSMP","RSMP6937",-2.14009,50.41441,872.98639491599
"3031","RSMP","RSMP11044",0.05511,50.41442,576.87777144923
"3032","RSMP","RSMP11043",0.05509,50.4145,969.785941318941
"3033","RSMP","RSMP13408",0.44159,50.41456,14109.311154535
"3034","RSMP","RSMP12791",0.36244,50.4146,3296.18604773231
"3035","RSMP","RSMP12952",0.38884,50.41469,6940.91422907808
"3036","RSMP","RSMP13250",0.42123,50.41498,4712.22477666277
"3037","RSMP","RSMP1497",-5.1447,50.415,620.185433755069
"3038","RSMP","RSMP1559",-5.10661,50.41508,26.7263293082993
"3039","RSMP","RSMP13071",0.40306,50.41508,3481.14217196342
"3040","RSMP","RSMP16167",0.68086,50.41524,1672.2237219295
"3041","RSMP","RSMP10436",-0.20432,50.4153,1261.5665327963
"3042","RSMP","RSMP1512",-5.13663,50.41535,3322.44601521752
"3043","RSMP","RSMP13163",0.41189,50.4157,8699.57120967691
"3044","RSMP","RSMP13166",0.41196,50.4157,1627.23126558735
"3045","RSMP","RSMP13162",0.41185,50.41571,1974.98613405444
"3046","RSMP","RSMP13164",0.41189,50.41571,3918.11621256211
"3047","RSMP","RSMP13165",0.41192,50.41573,4866.88515077984
"3048","RSMP","RSMP13168",0.41197,50.41579,1116.45922497715
"3049","RSMP","RSMP5281",-3.54263,50.4159,1968.13409711849
"3050","RSMP","RSMP1550",-5.11261,50.41621,124.775356552372
"3051","RSMP","RSMP13363",0.43483,50.41621,4113.43248119033
"3052","RSMP","RSMP13366",0.43494,50.41623,5903.81212118583
"3053","RSMP","RSMP8123",-1.09767,50.41627,23752.231534796
"3054","RSMP","RSMP13368",0.43501,50.41627,5077.81017069208
"3055","RSMP","RSMP13364",0.43484,50.41631,4630.76089443558
"3056","RSMP","RSMP13365",0.43489,50.41632,2214.7257355276
"3057","RSMP","RSMP13367",0.43494,50.41634,2466.88175481171
"3058","RSMP","RSMP12376",0.30883,50.41665,2969.07745034544
"3059","RSMP","RSMP15202",0.58797,50.41692,319.940634367053
"3060","RSMP","RSMP8109",-1.10046,50.41701,17585.0702239465
"3061","RSMP","RSMP1542",-5.12016,50.41708,121.228638390408
"3062","RSMP","RSMP16665",0.78682,50.41717,1835.33421925487
"3063","RSMP","RSMP8120",-1.09904,50.41731,161498.753367808
"3064","RSMP","RSMP11350",0.14979,50.41731,5660.98575843208
"3065","RSMP","RSMP8118",-1.09934,50.41733,6115.7181731746
"3066","RSMP","RSMP8119",-1.09927,50.41734,16363.1534227543
"3067","RSMP","RSMP13141",0.40976,50.41734,1504.87097858242
"3068","RSMP","RSMP1533",-5.12434,50.41771,3667.81425192659
"3069","RSMP","RSMP1546",-5.11791,50.41779,117.817675124464
"3070","RSMP","RSMP13353",0.43273,50.41784,11672.334375697
"3071","RSMP","RSMP16507",0.74793,50.41791,7215.8080008239
"3072","RSMP","RSMP1557",-5.10941,50.41802,1.01410010546417
"3073","RSMP","RSMP16433",0.72744,50.41817,6613.01941826998
"3074","RSMP","RSMP15228",0.58853,50.41818,6630.08436318353
"3075","RSMP","RSMP13945",0.50427,50.4182,2493.9035158325
"3076","RSMP","RSMP1528",-5.12802,50.41825,8935.56351669289
"3077","RSMP","RSMP13578",0.46849,50.41837,4533.06586867143
"3078","RSMP","RSMP13576",0.46844,50.41842,3567.01181723139
"3079","RSMP","RSMP13572",0.46831,50.41845,3233.30256088503
