"","data","sta","x","y","TotalDens"
"498","REBENT","REBENT116",0.11665,49.61665,31835
"499","RSMP","RSMP693",-6.29472,49.6413,3390
"500","RSMP","RSMP784",-6.18063,49.64223,1000
"501","RSMP","RSMP715",-6.28112,49.64351,1450
"502","RSMP","RSMP809",-6.13472,49.64507,1460
"503","RSMP","RSMP798",-6.15324,49.64636,1740
"504","RSMP","RSMP743",-6.25342,49.64737,680
"505","RSMP","RSMP751",-6.24041,49.6491,780
"506","RSMP","RSMP697",-6.29033,49.64988,670
"507","RSMP","RSMP760",-6.22697,49.65145,750
"508","RSMP","RSMP764",-6.2134,49.65332,1470
"509","RSMP","RSMP770",-6.19974,49.6554,1220
"510","RSMP","RSMP746",-6.24936,49.65625,1650
"511","RSMP","RSMP781",-6.1861,49.65706,3430
"512","RSMP","RSMP755",-6.23611,49.65786,30
"513","RSMP","RSMP788",-6.17266,49.65919,1470
"514","RSMP","RSMP761",-6.22254,49.65981,350
"515","RSMP","RSMP735",-6.27249,49.66069,960
"516","RSMP","RSMP767",-6.20911,49.66176,3170
"517","RSMP","RSMP741",-6.25835,49.66237,1900
"518","RSMP","RSMP805",-6.14478,49.6632,1240
"519","RSMP","RSMP774",-6.19542,49.66379,1580
"520","RSMP","RSMP749",-6.24475,49.66451,1660
"521","RSMP","RSMP783",-6.18188,49.66558,6080
"522","RSMP","RSMP756",-6.23182,49.66629,2490
"523","RSMP","RSMP790",-6.16833,49.66766,890
"524","RSMP","RSMP763",-6.21809,49.66844,3950
"525","REBENT","REBENT66",-1.60931,49.67002,38773.3333333333
"526","RSMP","RSMP779",-6.19081,49.67243,240
"527","RSMP","RSMP695",-6.29142,49.67357,660
"528","RSMP","RSMP786",-6.17729,49.67432,540
"529","RSMP","RSMP794",-6.16375,49.67616,890
"530","RSMP","RSMP740",-6.26414,49.6776,850
"531","REBENT","REBENT73",-1.50507,49.679,50965
"532","RSMP","RSMP808",-6.13561,49.68007,2760
"533","RSMP","RSMP754",-6.23639,49.68156,1870
"534","RSMP","RSMP766",-6.21011,49.68582,540
"535","RSMP","RSMP782",-6.18278,49.68957,2350
"536","RSMP","RSMP711",-6.28277,49.69056,2460
"537","RSMP","RSMP797",-6.15535,49.6932,1140
"538","RSMP","RSMP742",-6.2555,49.69497,4900
"539","RSMP","RSMP759",-6.22853,49.69897,3250
"540","RSMP","RSMP811",-6.13404,49.70159,2540
"541","RSMP","RSMP769",-6.20124,49.7025,1910
"542","RSMP","RSMP787",-6.17376,49.70664,510
"543","RSMP","RSMP734",-6.27396,49.70784,3260
"544","RSMP","RSMP803",-6.14721,49.71046,230
"545","RSMP","RSMP748",-6.24682,49.71197,180
"546","RSMP","RSMP762",-6.21969,49.71571,1090
"547","RSMP","RSMP777",-6.19325,49.71957,340
"548","RSMP","RSMP694",-6.29357,49.72147,760
"549","RSMP","RSMP793",-6.16528,49.72377,12180
"550","RSMP","RSMP739",-6.2662,49.72492,6210
"551","RSMP","RSMP752",-6.23916,49.729,5770
"552","RSMP","RSMP765",-6.21197,49.73295,1540
"553","RSMP","RSMP800",-6.15005,49.73641,860
"554","RSMP","RSMP696",-6.29139,49.73834,400
"555","RSMP","RSMP1143",-5.49831,49.74976,8280
"556","RSMP","RSMP1144",-5.49818,49.74981,4560
"557","RSMP","RSMP1145",-5.49807,49.74984,5450
"558","RSMP","RSMP223",-8.5,49.75,5980
"559","RSMP","RSMP363",-7.5,49.75,9210
"560","RSMP","RSMP590",-6.5,49.75,2770
"561","RSMP","RSMP2659",-4.49792,49.75008,2890
"562","RSMP","RSMP2660",-4.49783,49.75009,3400
"563","RSMP","RSMP2661",-4.49777,49.75011,4970
"564","RSMP","RSMP5470",-3.49922,49.75039,8240
"565","RSMP","RSMP5472",-3.49912,49.75039,7460
"566","RSMP","RSMP5474",-3.49901,49.75039,4410
"567","RSMP","RSMP222",-8.522,49.768,1300
"568","RSMP","RSMP221",-8.52278,49.7681,1310
"569","RSMP","RSMP3428",-4.19565,49.80758,2780
"570","RSMP","RSMP3426",-4.196,49.808,2380
"571","RSMP","RSMP272",-8.10039,49.82676,3140
"572","RSMP","RSMP287",-8.06271,49.82691,220
"573","RSMP","RSMP277",-8.08006,49.83003,250
"574","RSMP","RSMP268",-8.10743,49.83164,1140
"575","RSMP","RSMP255",-8.15454,49.83196,1210
"576","RSMP","RSMP290",-8.05953,49.83576,1940
"577","RSMP","RSMP279",-8.07748,49.83646,1350
"578","RSMP","RSMP229",-8.31613,49.83995,260
"579","RSMP","RSMP231",-8.30154,49.84015,1440
"580","RSMP","RSMP271",-8.10373,49.8408,1720
"581","RSMP","RSMP4049",-3.83278,49.84386,2880
"582","RSMP","RSMP4046",-3.833,49.844,2540
"583","RSMP","RSMP285",-8.06413,49.84473,970
"584","RSMP","RSMP239",-8.2534,49.84802,1570
"585","RSMP","RSMP854",-6.025,49.853,1720
"586","RSMP","RSMP856",-6.02478,49.85347,1060
"587","RSMP","RSMP247",-8.19338,49.85772,2850
"588","RSMP","RSMP259",-8.1393,49.86658,900
"589","RSMP","RSMP234",-8.2834,49.87491,910
"590","RSMP","RSMP273",-8.09903,49.87516,2690
"591","RSMP","RSMP265",-8.11437,49.87958,2880
"592","RSMP","RSMP243",-8.23217,49.88324,820
"593","RSMP","RSMP269",-8.10725,49.88841,2170
"594","RSMP","RSMP251",-8.17815,49.89205,520
"595","RSMP","RSMP258",-8.14158,49.89464,530
"596","RSMP","RSMP228",-8.3254,49.90032,610
"597","RSMP","RSMP658",-6.33921,49.90353,8270
"598","RSMP","RSMP653",-6.34138,49.90391,2410
"599","RSMP","RSMP652",-6.34208,49.9044,420
"600","RSMP","RSMP659",-6.33819,49.90446,280
"601","RSMP","RSMP657",-6.34051,49.9057,2080
"602","RSMP","RSMP262",-8.13106,49.90587,600
"603","RSMP","RSMP663",-6.33577,49.90599,4800
"604","RSMP","RSMP699",-6.28882,49.90624,4500
"605","RSMP","RSMP654",-6.34103,49.90671,560
"606","RSMP","RSMP662",-6.33637,49.90689,760
"607","RSMP","RSMP656",-6.34057,49.90704,180
"608","RSMP","RSMP651",-6.34276,49.90721,710
"609","RSMP","RSMP237",-8.27113,49.90887,440
"610","RSMP","RSMP284",-8.06953,49.9097,1660
"611","RSMP","RSMP361",-7.52593,49.91052,5780
"612","RSMP","RSMP736",-6.27228,49.91585,10540
"613","RSMP","RSMP664",-6.33359,49.91763,240
"614","RSMP","RSMP244",-8.2166,49.91767,560
"615","RSMP","RSMP738",-6.26863,49.91986,15980
"616","RSMP","RSMP670",-6.3303,49.92083,2140
"617","RSMP","RSMP661",-6.33747,49.92133,4250
"618","RSMP","RSMP660",-6.33775,49.92154,10860
"619","RSMP","RSMP276",-8.09099,49.92223,1850
"620","RSMP","RSMP671",-6.33014,49.92324,12360
"621","RSMP","RSMP665",-6.33303,49.9233,5940
"622","RSMP","RSMP667",-6.3314,49.92498,5390
"623","RSMP","RSMP666",-6.33203,49.92515,1010
"624","RSMP","RSMP254",-8.16234,49.92641,450
"625","RSMP","RSMP721",-6.27753,49.93284,18080
"626","RSMP","RSMP737",-6.27018,49.93335,3430
"627","RSMP","RSMP732",-6.27438,49.93379,2840
"628","RSMP","RSMP733",-6.27415,49.9338,5000
"629","RSMP","RSMP725",-6.27724,49.93472,1540
"630","RSMP","RSMP726",-6.27718,49.93473,1030
"631","RSMP","RSMP719",-6.27892,49.93523,1190
"632","RSMP","RSMP267",-8.10815,49.93541,420
"633","RSMP","RSMP731",-6.27559,49.93603,2400
"634","REBENT","REBENT123",1.05759,49.93855,3178.33333333333
"635","RSMP","RSMP396",-7.16832,49.93966,4430
"636","RSMP","RSMP642",-6.36014,49.93967,2690
"637","RSMP","RSMP397",-7.168,49.94,4190
"638","RSMP","RSMP644",-6.3572,49.94014,5230
"639","RSMP","RSMP686",-6.29817,49.94072,930
"640","RSMP","RSMP645",-6.35557,49.94125,12090
"641","RSMP","RSMP288",-8.06157,49.94242,3380
"642","RSMP","RSMP687",-6.29816,49.94356,350
"643","RSMP","RSMP238",-8.25406,49.94357,390
"644","RSMP","RSMP685",-6.29929,49.94413,1250
"645","RSMP","RSMP684",-6.30006,49.94423,580
"646","RSMP","RSMP689",-6.29809,49.94485,1160
"647","RSMP","RSMP230",-8.30995,49.94504,150
"648","RSMP","RSMP703",-6.28512,49.94506,8490
"649","RSMP","RSMP702",-6.28524,49.94533,950
"650","RSMP","RSMP227",-8.33196,49.94551,600
"651","RSMP","RSMP712",-6.28268,49.94601,970
"652","RSMP","RSMP701",-6.28615,49.94616,780
"653","RSMP","RSMP710",-6.28366,49.94626,1930
"654","RSMP","RSMP708",-6.28371,49.94629,8360
"655","RSMP","RSMP700",-6.28701,49.9468,2200
"656","RSMP","RSMP1115",-5.558,49.947,10060
"657","RSMP","RSMP707",-6.28402,49.94736,680
"658","RSMP","RSMP1116",-5.5578,49.9474,10300
"659","RSMP","RSMP709",-6.28368,49.94744,1350
"660","RSMP","RSMP704",-6.28479,49.94755,490
"661","RSMP","RSMP705",-6.28465,49.9477,270
"662","RSMP","RSMP706",-6.2846,49.94879,420
"663","RSMP","RSMP245",-8.20152,49.95213,70
"664","RSMP","RSMP682",-6.3029,49.95631,2580
"665","RSMP","RSMP257",-8.14685,49.96089,460
"666","RSMP","RSMP2111",-4.72487,49.96188,2850
"667","RSMP","RSMP2134",-4.71121,49.96385,1670
"668","RSMP","RSMP2170",-4.69754,49.9656,2950
"669","RSMP","RSMP681",-6.30529,49.96628,59080
"670","RSMP","RSMP675",-6.31998,49.96634,37890
"671","RSMP","RSMP2088",-4.74811,49.96689,2530
"672","RSMP","RSMP2201",-4.68343,49.96739,1440
"673","RSMP","RSMP2100",-4.73398,49.96875,2490
"674","RSMP","RSMP232",-8.29445,49.96898,470
"675","RSMP","RSMP275",-8.09299,49.96998,570
"676","RSMP","RSMP729",-6.27675,49.97127,20680
"677","RSMP","RSMP717",-6.27915,49.972,420
"678","RSMP","RSMP727",-6.27699,49.97213,112080
"679","RSMP","RSMP2147",-4.70646,49.97242,2400
"680","RSMP","RSMP720",-6.27879,49.97259,240
"681","RSMP","RSMP730",-6.27571,49.97286,7820
"682","RSMP","RSMP722",-6.27738,49.97308,7880
"683","RSMP","RSMP723",-6.27738,49.97321,26600
"684","RSMP","RSMP2183",-4.69311,49.9742,3930
"685","RSMP","RSMP352",-7.60208,49.97524,4900
"686","RSMP","RSMP2114",-4.72195,49.97625,3000
"687","RSMP","RSMP2103",-4.7304,49.97678,6560
"688","RSMP","RSMP242",-8.24064,49.97789,300
"689","RSMP","RSMP2122",-4.71588,49.97913,3840
"690","RSMP","RSMP2164",-4.70239,49.98097,1680
"691","RSMP","RSMP2194",-4.68852,49.98284,3890
"692","RSMP","RSMP2110",-4.72522,49.98596,2260
"693","RSMP","RSMP250",-8.1859,49.98661,2540
"694","RSMP","RSMP2089",-4.74795,49.9909,1720
"695","RSMP","RSMP2200",-4.68389,49.99115,3210
"696","RSMP","RSMP2099",-4.7343,49.99259,6770
"697","RSMP","RSMP261",-8.13169,49.9954,460
"698","RSMP","RSMP226",-8.33203,49.99577,2450
"699","RSMP","RSMP2184",-4.69299,49.9978,2820
"700","RSMP","RSMP3701",-4.00008,49.99955,1800
"701","RSMP","RSMP3702",-4.00001,49.99956,1970
"702","RSMP","RSMP3709",-3.99996,49.99957,5850
"703","RSMP","RSMP1842",-4.9995,49.99983,58180
"704","RSMP","RSMP1843",-4.99937,49.99986,15670
"705","RSMP","RSMP1844",-4.99921,49.99987,18550
"706","RSMP","RSMP141",-9,50,5690
"707","RSMP","RSMP295",-8,50,5110
"708","RSMP","RSMP415",-7,50,1310
"709","RSMP","RSMP864",-6,50,24300
"710","RSMP","RSMP2179",-4.69429,50.00094,1950
"711","RSMP","RSMP2105",-4.72982,50.00116,1870
"712","RSMP","RSMP6427",-3.00005,50.00144,10940
"713","RSMP","RSMP6431",-2.99994,50.00148,8120
"714","RSMP","RSMP6432",-2.99981,50.00153,5060
"715","RSMP","RSMP235",-8.28246,50.00291,2960
"716","RSMP","RSMP2120",-4.71615,50.00296,2660
"717","RSMP","RSMP236",-8.27926,50.00341,1970
"718","RSMP","RSMP282",-8.0772,50.00433,170
"719","RSMP","RSMP281",-8.07729,50.00451,6860
"720","RSMP","RSMP1046",-5.66167,50.02314,1680
"721","RSMP","RSMP1029",-5.6881,50.0254,310
"722","RSMP","RSMP1016",-5.69912,50.02612,350
"723","RSMP","RSMP315",-7.878,50.027,3580
"724","RSMP","RSMP316",-7.87792,50.02763,4560
"725","RSMP","RSMP1049",-5.65887,50.02814,750
"726","RSMP","RSMP1054",-5.65467,50.02875,910
"727","RSMP","RSMP1014",-5.70208,50.03003,130
"728","RSMP","RSMP1055",-5.65414,50.03126,220
"729","RSMP","RSMP6652",-2.75072,50.03165,26920
"730","RSMP","RSMP1025",-5.6911,50.0318,380
"731","RSMP","RSMP1058",-5.6503,50.03294,450
"732","RSMP","RSMP1047",-5.66156,50.03427,250
"733","RSMP","RSMP1019",-5.69741,50.03434,280
"734","RSMP","RSMP1061",-5.64825,50.03473,190
"735","RSMP","RSMP1052",-5.65657,50.03544,230
"736","RSMP","RSMP1060",-5.6491,50.03674,210
"737","RSMP","RSMP1073",-5.63347,50.03845,350
"738","RSMP","RSMP1825",-5.00883,50.03867,1800
"739","RSMP","RSMP1660",-5.05833,50.04097,22200
"740","RSMP","RSMP1729",-5.03951,50.04124,3590
"741","RSMP","RSMP1719",-5.04188,50.04128,12720
"742","RSMP","RSMP1665",-5.05562,50.0413,14360
"743","RSMP","RSMP1700",-5.04494,50.04152,8170
"744","RSMP","RSMP1654",-5.06024,50.04257,12050
"745","RSMP","RSMP1736",-5.03799,50.04291,19020
"746","RSMP","RSMP1658",-5.05924,50.04405,15980
"747","RSMP","RSMP1734",-5.03856,50.04441,6380
"748","RSMP","RSMP1648",-5.06273,50.04629,1910
"749","RSMP","RSMP1659",-5.05849,50.04724,5940
"750","RSMP","RSMP1646",-5.06314,50.04758,1380
"751","RSMP","RSMP362",-7.50119,50.04948,3580
"752","RSMP","RSMP1707",-5.04323,50.05217,20500
"753","RSMP","RSMP1724",-5.04123,50.05248,8060
"754","RSMP","RSMP1735",-5.03838,50.0525,14280
"755","RSMP","RSMP1726",-5.03973,50.05409,7490
"756","RSMP","RSMP1739",-5.03702,50.05449,18320
"757","RSMP","RSMP6653",-2.7498,50.05982,18460
"758","RSMP","RSMP1875",-4.97267,50.07133,1270
"759","RSMP","RSMP6675",-2.64992,50.08302,11270
"760","RSMP","RSMP1905",-4.94933,50.093,2250
"761","RSMP","RSMP1471",-5.15473,50.0932,5730
"762","RSMP","RSMP1466",-5.15513,50.09323,9390
"763","RSMP","RSMP4621",-3.65891,50.09342,3400
"764","RSMP","RSMP1465",-5.15573,50.09363,7110
"765","RSMP","RSMP4726",-3.63842,50.09366,3200
"766","RSMP","RSMP1468",-5.15507,50.09402,21340
"767","RSMP","RSMP1475",-5.15361,50.09412,2120
"768","RSMP","RSMP1469",-5.15503,50.0942,2730
"769","RSMP","RSMP1474",-5.15372,50.09436,30220
"770","RSMP","RSMP1477",-5.15352,50.09441,3460
"771","RSMP","RSMP1586",-5.09463,50.09446,6350
"772","RSMP","RSMP1472",-5.1545,50.09505,7100
"773","RSMP","RSMP1478",-5.15337,50.09514,17350
"774","RSMP","RSMP1470",-5.1548,50.09526,3090
"775","RSMP","RSMP1575",-5.09761,50.09553,2560
"776","RSMP","RSMP1594",-5.09241,50.09565,3940
"777","RSMP","RSMP1591",-5.09283,50.09576,23550
"778","RSMP","RSMP1576",-5.0976,50.0958,960
"779","RSMP","RSMP1829",-5.00417,50.096,2490
"780","RSMP","RSMP1584",-5.09487,50.09618,3520
"781","RSMP","RSMP1598",-5.09163,50.09672,9230
"782","RSMP","RSMP1585",-5.09474,50.09722,2730
"783","RSMP","RSMP1583",-5.09501,50.09742,31930
"784","RSMP","RSMP1578",-5.09714,50.09763,2000
"785","RSMP","RSMP1593",-5.09248,50.09796,8400
"786","RSMP","RSMP4535",-3.67553,50.10011,8610
"787","RSMP","RSMP4720",-3.63959,50.10063,3360
"788","RSMP","RSMP4770",-3.63041,50.10126,540
"789","RSMP","RSMP1956",-4.91233,50.10133,3640
"790","RSMP","RSMP1661",-5.05617,50.102,3960
"791","RSMP","RSMP1922",-4.937,50.10417,7960
"792","RSMP","RSMP4363",-3.7117,50.10428,7360
"793","RSMP","RSMP4432",-3.6908,50.10456,2620
"794","RSMP","RSMP4668",-3.64879,50.10483,2310
"795","RSMP","RSMP4555",-3.66958,50.10493,6560
"796","RSMP","RSMP4784",-3.62771,50.10549,260
"797","RSMP","RSMP1903",-4.95,50.10567,8010
"798","RSMP","RSMP1891",-4.96367,50.10683,2210
"799","RSMP","RSMP1154",-5.49218,50.10688,3610
"800","RSMP","RSMP1153",-5.49246,50.1071,3570
"801","RSMP","RSMP1156",-5.4852,50.10729,3150
"802","RSMP","RSMP1157",-5.48515,50.10747,2880
"803","RSMP","RSMP4496",-3.68288,50.10753,7420
"804","RSMP","RSMP931",-5.89955,50.10756,4160
"805","RSMP","RSMP831",-6.06727,50.10805,620
"806","RSMP","RSMP4848",-3.6163,50.10859,6100
"807","RSMP","RSMP1852",-4.98983,50.11,3350
"808","RSMP","RSMP1149",-5.49576,50.11083,1980
"809","RSMP","RSMP1148",-5.49593,50.11101,4610
"810","RSMP","RSMP1162",-5.48232,50.11108,4460
"811","RSMP","RSMP1155",-5.48939,50.11128,3190
"812","RSMP","RSMP1166",-5.47506,50.11151,4260
"813","RSMP","RSMP1151",-5.49276,50.11502,3230
"814","RSMP","RSMP1152",-5.49263,50.11505,2830
"815","RSMP","RSMP1943",-4.9255,50.11533,2550
"816","RSMP","RSMP4325",-3.72304,50.11566,5040
"817","RSMP","RSMP4396",-3.70205,50.11599,9530
"818","RSMP","RSMP1723",-5.04133,50.11617,3950
"819","RSMP","RSMP4505",-3.68112,50.11639,3290
"820","RSMP","RSMP4611",-3.66029,50.11667,6480
"821","RSMP","RSMP956",-5.83112,50.11699,760
"822","RSMP","RSMP4723",-3.63917,50.11705,4820
"823","RSMP","RSMP4832",-3.61814,50.11712,2590
"824","RSMP","RSMP4937",-3.6025,50.11744,1070
"825","RSMP","RSMP1792",-5.02658,50.11756,35210
"826","RSMP","RSMP1804",-5.02178,50.11805,46590
"827","RSMP","RSMP1790",-5.02756,50.11868,22160
"828","RSMP","RSMP1146",-5.49677,50.1187,1980
"829","RSMP","RSMP1147",-5.49658,50.11886,2130
"830","RSMP","RSMP1791",-5.02723,50.12036,45140
"831","RSMP","RSMP1800",-5.02414,50.12171,86750
"832","RSMP","RSMP1150",-5.49315,50.12254,270
"833","RSMP","RSMP1784",-5.02996,50.1226,1320
"834","RSMP","RSMP4395",-3.70232,50.12313,1150
"835","RSMP","RSMP1870",-4.975,50.12417,2210
"836","RSMP","RSMP4360",-3.713,50.12748,8850
"837","RSMP","RSMP4554",-3.67088,50.12781,6770
"838","RSMP","RSMP4431",-3.69182,50.12786,11590
"839","RSMP","RSMP4781",-3.62862,50.12851,2760
"840","RSMP","RSMP4658",-3.64964,50.12857,13570
"841","RSMP","RSMP937",-5.88886,50.12883,3820
"842","RSMP","RSMP4904",-3.60757,50.12915,12720
"843","RSMP","RSMP1653",-5.06044,50.12937,3770
"844","RSMP","RSMP5040",-3.58712,50.12944,15890
"845","RSMP","RSMP1793",-5.02583,50.12983,1240
"846","RSMP","RSMP1662",-5.05601,50.13058,4110
"847","RSMP","RSMP1649",-5.06242,50.13119,22130
"848","RSMP","RSMP1645",-5.06511,50.13234,13050
"849","RSMP","RSMP1651",-5.06142,50.13267,2490
"850","RSMP","RSMP9724",-0.57295,50.1332,350
"851","RSMP","RSMP1664",-5.05595,50.13374,2210
"852","RSMP","RSMP889",-5.9799,50.1361,5260
"853","RSMP","RSMP1965",-4.90167,50.137,2580
"854","RSMP","RSMP4394",-3.70322,50.13922,3670
"855","RSMP","RSMP4305",-3.72532,50.13975,3080
"856","RSMP","RSMP4608",-3.66087,50.14013,10050
"857","RSMP","RSMP4719",-3.63993,50.14013,16040
"858","RSMP","RSMP4830",-3.61905,50.14066,10390
"859","RSMP","RSMP4971",-3.5979,50.14085,6600
"860","RSMP","RSMP4501",-3.68214,50.14106,3270
"861","RSMP","RSMP5105",-3.57658,50.14118,9580
"862","RSMP","RSMP1813",-5.01728,50.14283,16190
"863","RSMP","RSMP6691",-2.57522,50.14402,2290
"864","RSMP","RSMP1803",-5.02269,50.14467,49900
"865","RSMP","RSMP1812",-5.01749,50.14505,15340
"866","RSMP","RSMP9260",-0.86361,50.1468,830
"867","RSMP","RSMP976",-5.79688,50.15071,1990
"868","RSMP","RSMP4358",-3.71372,50.1508,5040
"869","RSMP","RSMP4895",-3.60865,50.15205,5010
"870","RSMP","RSMP260",-8.13819,50.15215,1900
"871","RSMP","RSMP860",-6.0039,50.15226,4590
"872","RSMP","RSMP5033",-3.58816,50.15249,1150
"873","RSMP","RSMP4653",-3.65238,50.15255,2570
"874","RSMP","RSMP4307",-3.72482,50.15307,12600
"875","RSMP","RSMP9815",-0.53857,50.15312,2680
"876","RSMP","RSMP9405",-0.79383,50.15348,1510
"877","RSMP","RSMP10057",-0.44247,50.15363,2450
"878","RSMP","RSMP9731",-0.56999,50.15409,990
"879","RSMP","RSMP9727",-0.5716,50.15438,1640
"880","RSMP","RSMP9745",-0.56493,50.15473,3740
"881","RSMP","RSMP9851",-0.52909,50.15518,3560
"882","RSMP","RSMP9772",-0.55418,50.15537,5270
"883","RSMP","RSMP5132",-3.57082,50.15922,1780
"884","RSMP","RSMP9517",-0.7228,50.16029,830
"885","RSMP","RSMP832",-6.0655,50.162,1070
"886","RSMP","RSMP4308",-3.72476,50.16225,23940
"887","RSMP","RSMP4391",-3.70395,50.16259,20380
"888","RSMP","RSMP4499",-3.68233,50.16314,1690
"889","RSMP","RSMP4594",-3.66213,50.16316,11600
"890","RSMP","RSMP4257",-3.73878,50.16318,25870
"891","RSMP","RSMP283",-8.06987,50.1632,2700
"892","RSMP","RSMP4825",-3.61978,50.16378,4910
"893","RSMP","RSMP4959",-3.59906,50.16406,620
"894","RSMP","RSMP5102",-3.57745,50.16462,4850
"895","RSMP","RSMP5213",-3.55633,50.165,1900
"896","RSMP","RSMP962",-5.81605,50.16516,610
"897","RSMP","RSMP9729",-0.57042,50.16665,5890
"898","RSMP","RSMP966",-5.81182,50.16835,6040
"899","RSMP","RSMP2006",-4.8655,50.16967,2430
"900","RSMP","RSMP1776",-5.03206,50.17328,16950
"901","RSMP","RSMP955",-5.83458,50.1735,2900
"902","RSMP","RSMP1774",-5.03222,50.17363,9980
"903","RSMP","RSMP4261",-3.73617,50.17373,2840
"904","RSMP","RSMP4355",-3.71499,50.17408,14070
"905","RSMP","RSMP4891",-3.60971,50.17562,7410
"906","RSMP","RSMP1763",-5.03292,50.17575,130630
"907","RSMP","RSMP893",-5.97336,50.17622,1600
"908","RSMP","RSMP5153",-3.56728,50.17649,5980
"909","RSMP","RSMP1748",-5.03543,50.17652,25480
"910","RSMP","RSMP5262",-3.54671,50.17667,6840
"911","RSMP","RSMP1767",-5.03251,50.17672,30070
"912","RSMP","RSMP1758",-5.03416,50.17791,22040
"913","RSMP","RSMP1780",-5.03086,50.17794,29190
"914","RSMP","RSMP10059",-0.43976,50.183,2490
"915","RSMP","RSMP9918",-0.50668,50.1843,2940
"916","RSMP","RSMP248",-8.18689,50.18447,910
"917","RSMP","RSMP9728",-0.57107,50.1855,620
"918","RSMP","RSMP4954",-3.60004,50.18747,11060
"919","RSMP","RSMP5098",-3.57823,50.188,6680
"920","RSMP","RSMP5205",-3.557,50.18811,9620
"921","RSMP","RSMP5294",-3.5364,50.18843,8320
"922","RSMP","RSMP9308",-0.83882,50.18935,1860
"923","RSMP","RSMP4208",-3.75186,50.19113,7060
"924","RSMP","RSMP4253",-3.74117,50.19133,1810
"925","RSMP","RSMP4519",-3.67853,50.19202,5080
"926","RSMP","RSMP1756",-5.03448,50.19434,11550
"927","RSMP","RSMP1768",-5.03251,50.19439,970
"928","RSMP","RSMP1757",-5.03426,50.19502,880
"929","RSMP","RSMP1760",-5.03369,50.1952,58110
"930","RSMP","RSMP264",-8.11824,50.19527,2250
"931","RSMP","RSMP9438",-0.76813,50.1953,2330
"932","RSMP","RSMP1775",-5.03214,50.19532,5390
"933","RSMP","RSMP1743",-5.03686,50.19619,35870
"934","RSMP","RSMP1755",-5.03456,50.1966,33040
"935","RSMP","RSMP4185",-3.75816,50.19699,2220
"936","RSMP","RSMP4387",-3.70485,50.19781,670
"937","RSMP","RSMP4423",-3.69421,50.19782,1810
"938","RSMP","RSMP4491",-3.68368,50.1981,8490
"939","RSMP","RSMP4592",-3.66271,50.19833,6690
"940","RSMP","RSMP4650",-3.65275,50.19845,2510
"941","RSMP","RSMP4232",-3.74545,50.1994,730
"942","RSMP","RSMP5149",-3.56804,50.19967,4120
"943","RSMP","RSMP5261",-3.54735,50.19973,3380
"944","RSMP","RSMP5334",-3.52662,50.20037,6930
"945","RSMP","RSMP9545",-0.69663,50.20234,780
"946","RSMP","RSMP4174",-3.76337,50.20247,3830
"947","RSMP","RSMP4206",-3.75276,50.20263,700
"948","RSMP","RSMP824",-6.08354,50.20286,1170
"949","RSMP","RSMP10058",-0.4421,50.20296,1130
"950","RSMP","RSMP9880",-0.51727,50.20326,7320
"951","RSMP","RSMP9739",-0.56793,50.20335,1450
"952","RSMP","RSMP9685",-0.5993,50.20385,9570
"953","RSMP","RSMP4679",-3.64754,50.20394,2860
"954","RSMP","RSMP4516",-3.67948,50.20398,3460
"955","RSMP","RSMP6997",-1.89947,50.20402,11850
"956","RSMP","RSMP4624",-3.65807,50.20411,8170
"957","RSMP","RSMP6840",-2.29898,50.20412,17260
"958","RSMP","RSMP9541",-0.70002,50.20412,10960
"959","RSMP","RSMP9017",-0.90035,50.20413,18700
"960","RSMP","RSMP6944",-2.10077,50.20415,34550
