"","data","sta","x","y","AFDW"
"18533","RSMP","RSMP23601",1.99477,53.49029,5.23922689815576
"18534","RSMP","RSMP4176",-3.76094,53.4904,2.88948094589745
"18535","RSMP","RSMP17892",1.08176,53.49081,8.42493323198858
"18536","RSMP","RSMP5368",-3.52126,53.49089,261.211248110453
"18537","RSMP","RSMP3437",-4.19028,53.49098,5.20701529294662
"18538","RSMP","RSMP23107",1.93383,53.49107,15.2081826400835
"18539","RSMP","RSMP16037",0.66267,53.4912,24.0125981591231
"18540","RSMP","RSMP5415",-3.50961,53.49122,4.81376956948392
"18541","RSMP","RSMP4911",-3.60642,53.49136,94.0645278794542
"18542","RSMP","RSMP18031",1.10654,53.49152,7.87295198422089
"18543","RSMP","RSMP12449",0.31641,53.49166,21.8540943429915
"18544","RSMP","RSMP4392",-3.70351,53.49172,2.21377874840716
"18545","RSMP","RSMP6043",-3.19368,53.49192,62.7956655635285
"18546","RSMP","RSMP6050",-3.19364,53.49195,122.93296538972
"18547","RSMP","RSMP6032",-3.19375,53.49196,21.7219824338938
"18548","RSMP","RSMP6036",-3.19372,53.49197,348.054535804974
"18549","RSMP","RSMP6048",-3.19365,53.49198,19589.5413484089
"18550","RSMP","RSMP6045",-3.19367,53.492,297.595352216703
"18551","RSMP","RSMP16207",0.6884,53.49203,368.673290131587
"18552","RSMP","RSMP16072",0.66615,53.49207,25.0214452027306
"18553","RSMP","RSMP15991",0.65392,53.49219,20.0880057855541
"18554","RSMP","RSMP5253",-3.54894,53.49256,195.81428396066
"18555","RSMP","RSMP13016",0.39306,53.49263,30.1778754466319
"18556","RSMP","RSMP16160",0.67896,53.49268,445.209445294299
"18557","RSMP","RSMP4693",-3.64609,53.49271,43.739010694148
"18558","RSMP","RSMP23295",1.95598,53.49272,2.29189563120785
"18559","RSMP","RSMP15844",0.63747,53.49295,1711.32624031507
"18560","RSMP","RSMP4251",-3.74261,53.49297,91.2403936577718
"18561","RSMP","RSMP11601",0.20341,53.49298,3.50201243108196
"18562","RSMP","RSMP12847",0.36843,53.49303,60.9695813100207
"18563","RSMP","RSMP3793",-3.94192,53.49305,91.3343178703738
"18564","RSMP","RSMP15928",0.64646,53.49314,9.58172778747875
"18565","RSMP","RSMP1666",-5.0552,53.49321,119.381688348502
"18566","RSMP","RSMP16076",0.66647,53.49323,2139.42129407165
"18567","RSMP","RSMP5634",-3.44187,53.49371,54.5549902940609
"18568","RSMP","RSMP5506",-3.49135,53.49374,19.758469729991
"18569","RSMP","RSMP11452",0.17674,53.49376,64.4386299825807
"18570","RSMP","RSMP15576",0.60642,53.49377,86.867900836521
"18571","RSMP","RSMP5953",-3.22986,53.49381,1.35580595922696
"18572","RSMP","RSMP5028",-3.58917,53.49384,226.392823439276
"18573","RSMP","RSMP23731",2.00514,53.49388,50.8276859447715
"18574","RSMP","RSMP23956",2.02341,53.49391,28.5696439454579
"18575","RSMP","RSMP4454",-3.6852,53.49412,0.962405720183334
"18576","RSMP","RSMP23467",1.97841,53.49419,53.2168439629878
"18577","RSMP","RSMP15839",0.63716,53.49424,397.967677220458
"18578","RSMP","RSMP15827",0.63669,53.49442,104.142948937187
"18579","RSMP","RSMP22230",1.8629,53.49445,101.907011765878
"18580","RSMP","RSMP15829",0.63674,53.49453,106.767921033346
"18581","RSMP","RSMP23389",1.96922,53.49474,2.28536235073358
"18582","RSMP","RSMP15577",0.60646,53.4951,0.0487117770790953
"18583","RSMP","RSMP5314",-3.53061,53.49515,161.562843433482
"18584","RSMP","RSMP4783",-3.62776,53.49528,2.71773032477637
"18585","RSMP","RSMP6010",-3.20709,53.49541,50.5468297958141
"18586","RSMP","RSMP6011",-3.20707,53.49541,16.2563370896025
"18587","RSMP","RSMP6009",-3.20711,53.49542,34.6671702632301
"18588","RSMP","RSMP6012",-3.20706,53.49543,20.3187245440338
"18589","RSMP","RSMP6008",-3.20715,53.49545,22.6772511766204
"18590","RSMP","RSMP6007",-3.20721,53.49547,25.9653763055664
"18591","RSMP","RSMP23002",1.9272,53.49551,85.6324322461191
"18592","RSMP","RSMP4313",-3.72428,53.49553,2.30897331289059
"18593","RSMP","RSMP6003",-3.20777,53.49556,39.337165107645
"18594","RSMP","RSMP6005",-3.20775,53.49556,70.8169799598654
"18595","RSMP","RSMP6006",-3.2077,53.49556,9.99038798561907
"18596","RSMP","RSMP6001",-3.20784,53.49557,7.7759191758622
"18597","RSMP","RSMP6004",-3.20776,53.49558,21.5259709313098
"18598","RSMP","RSMP6002",-3.20778,53.49559,88.5859195834988
"18599","RSMP","RSMP5999",-3.20839,53.49566,10.1762416475889
"18600","RSMP","RSMP14502",0.5463,53.49567,61.6235841894621
"18601","RSMP","RSMP5997",-3.20847,53.4957,65.3974754533278
"18602","RSMP","RSMP5998",-3.20846,53.4957,84.5101826345281
"18603","RSMP","RSMP6000",-3.20835,53.4957,35.7447036376893
"18604","RSMP","RSMP5995",-3.20855,53.49572,13.7309150024625
"18605","RSMP","RSMP5996",-3.20849,53.49572,129.829499678571
"18606","RSMP","RSMP23008",1.92797,53.49596,1113.28498428413
"18607","RSMP","RSMP5141",-3.56983,53.49643,11.2184928750864
"18608","RSMP","RSMP22881",1.92071,53.4966,33.5529001174167
"18609","RSMP","RSMP4570",-3.66687,53.49669,1.94105997757062
"18610","RSMP","RSMP25953",2.47004,53.49731,29.4048781799751
"18611","RSMP","RSMP25625",2.31017,53.49736,631.465363215468
"18612","RSMP","RSMP5410",-3.51261,53.49777,108.036157095738
"18613","RSMP","RSMP4892",-3.60904,53.4978,19.3816893384161
"18614","RSMP","RSMP4383",-3.70604,53.49808,3.13649746004731
"18615","RSMP","RSMP18169",1.13685,53.49822,79.9243846951901
"18616","RSMP","RSMP17945",1.09402,53.49875,0.853450381108258
"18617","RSMP","RSMP5232",-3.55152,53.49901,26.093675845331
"18618","RSMP","RSMP4111",-3.80215,53.49923,66.7865062297289
"18619","RSMP","RSMP17941",1.09234,53.49924,4.42954011061792
"18620","RSMP","RSMP4670",-3.64854,53.49925,2.41799291028956
"18621","RSMP","RSMP1838",-5,53.5,796.275805559308
"18622","RSMP","RSMP3704",-4,53.5,420.083269927166
"18623","RSMP","RSMP17547",1,53.5,384.541736232168
"18624","NSBS","NSBS101",2,53.5,1.85165308289395
"18625","RSMP","RSMP23666",2,53.5,65.3462877797888
"18626","MWTL","MWTL6",3,53.5,27.2126578816485
"18627","NSBS","NSBS133",3,53.5,62.5704591097689
"18628","MWTL","MWTL32",3.5,53.5,19.4933741262289
"18629","NSBS","NSBS160",4,53.5,13.6684062422047
"18630","NSBS","NSBS179",5,53.5,3.53193722486209
"18631","NSBS","NSBS195",6,53.5,9.41069202673123
"18632","NSBS","NSBS211",7,53.5,0.108937441473415
"18633","RSMP","RSMP20143",1.56159,53.50011,26.9003196162261
"18634","RSMP","RSMP4426",-3.69298,53.5002,899.278866682416
"18635","RSMP","RSMP16136",0.67541,53.50027,115.589088069601
"18636","RSMP","RSMP17066",0.87541,53.50029,23.5874000550763
"18637","RSMP","RSMP17065",0.87535,53.50031,286.862588299842
"18638","RSMP","RSMP17064",0.8753,53.50032,294.82851228031
"18639","RSMP","RSMP5021",-3.59058,53.50039,30.5553175264046
"18640","RSMP","RSMP16283",0.69663,53.50042,58.2267162865598
"18641","RSMP","RSMP4442",-3.68771,53.50065,14.1424977478365
"18642","RSMP","RSMP19023",1.33253,53.50066,79.3714351613354
"18643","RSMP","RSMP23607",1.996,53.50088,108.376484803895
"18644","RSMP","RSMP23274",1.95382,53.50103,5.96545145688393
"18645","RSMP","RSMP17071",0.87612,53.50105,8.02953883191373
"18646","RSMP","RSMP17070",0.87592,53.50108,77.8868265138016
"18647","RSMP","RSMP4137",-3.78378,53.50111,26.7436621861445
"18648","RSMP","RSMP17069",0.87588,53.50111,56.3227856255176
"18649","RSMP","RSMP17073",0.87629,53.50114,9.48884088687074
"18650","RSMP","RSMP25854",2.39451,53.50145,12.1502870753439
"18651","RSMP","RSMP5304",-3.5332,53.50158,1.93321798969703
"18652","RSMP","RSMP13287",0.42424,53.50176,157.617498454661
"18653","RSMP","RSMP19761",1.52765,53.50184,11.7569230838044
"18654","RSMP","RSMP4771",-3.63024,53.50187,1.86116746602274
"18655","RSMP","RSMP5980",-3.21206,53.5023,36.3167754760175
"18656","RSMP","RSMP5983",-3.21194,53.50232,100.670567532371
"18657","RSMP","RSMP5981",-3.21203,53.50234,95.7244436077334
"18658","RSMP","RSMP5982",-3.21199,53.50237,67.4534876489114
"18659","RSMP","RSMP5979",-3.21211,53.5024,23.2359621934477
"18660","RSMP","RSMP5984",-3.21189,53.5024,28.836929760301
"18661","RSMP","RSMP19049",1.34232,53.50251,61.2505162977698
"18662","RSMP","RSMP3698",-4.00645,53.50252,8.18091852772933
"18663","RSMP","RSMP15996",0.65526,53.50267,270.375274326832
"18664","RSMP","RSMP5124",-3.5725,53.50307,55.168262451339
"18665","RSMP","RSMP26039",2.54218,53.50307,3.49138887930097
"18666","RSMP","RSMP4560",-3.66938,53.50321,9.22567427839603
"18667","RSMP","RSMP20395",1.61166,53.50368,2.28652428875282
"18668","RSMP","RSMP23511",1.98442,53.50391,1.74836946036406
"18669","RSMP","RSMP4870",-3.61162,53.50445,42.5493920400132
"18670","RSMP","RSMP21937",1.83182,53.50464,169.788207379303
"18671","RSMP","RSMP13647",0.48005,53.5054,52.7710039225658
"18672","RSMP","RSMP15998",0.65573,53.50542,238.075964462472
"18673","RSMP","RSMP5226",-3.55426,53.50564,1.01119075795914
"18674","RSMP","RSMP18980",1.32288,53.50575,258.355248748991
"18675","RSMP","RSMP4168",-3.76779,53.50603,7.24805571891366
"18676","RSMP","RSMP22620",1.90063,53.50624,1.09523412982528
"18677","RSMP","RSMP25968",2.48165,53.50644,3.51818055497664
"18678","RSMP","RSMP11693",0.21665,53.50649,2.03773700313532
"18679","RSMP","RSMP17764",1.05981,53.50663,9.56861554131341
"18680","RSMP","RSMP18053",1.11501,53.50663,64.9250861541081
"18681","RSMP","RSMP22600",1.89849,53.50666,4.0668647999857
"18682","RSMP","RSMP22606",1.89886,53.50671,3.31711935987219
"18683","RSMP","RSMP11520",0.19103,53.50673,0.441057621465797
"18684","RSMP","RSMP4997",-3.59323,53.50685,6.46404053083677
"18685","RSMP","RSMP11413",0.1645,53.50754,0.638384464762298
"18686","RSMP","RSMP4292",-3.72922,53.50761,19.9987572024437
"18687","RSMP","RSMP1341",-5.25376,53.50774,1019.11354240767
"18688","RSMP","RSMP20280",1.58908,53.50824,4.58326281182276
"18689","RSMP","RSMP19030",1.33614,53.50844,49.2459072893586
"18690","RSMP","RSMP1430",-5.18447,53.50854,468.066996813553
"18691","RSMP","RSMP4218",-3.74955,53.50859,42.7559300068041
"18692","RSMP","RSMP5969",-3.21896,53.50895,18.6851913809432
"18693","RSMP","RSMP21609",1.77758,53.50934,76.2110758421612
"18694","RSMP","RSMP5108",-3.5752,53.50943,4.76608422391821
"18695","MWTL","MWTL93",5.63,53.51,270.742604023356
"18696","RSMP","RSMP25981",2.48649,53.51014,3.38579274962309
"18697","RSMP","RSMP4370",-3.71098,53.51016,4.0199045836897
"18698","RSMP","RSMP18961",1.31375,53.51034,168.3328593857
"18699","RSMP","RSMP16451",0.73159,53.51043,114.984436790369
"18700","RSMP","RSMP23475",1.9791,53.51129,73.7867090761782
"18701","RSMP","RSMP12150",0.26849,53.5114,313.184120554154
"18702","RSMP","RSMP18286",1.17737,53.51178,6.53928254289881
"18703","RSMP","RSMP12300",0.29744,53.51201,398.933804378289
"18704","RSMP","RSMP19002",1.32665,53.51205,83.7267587878322
"18705","RSMP","RSMP3340",-4.22423,53.51207,4.24079498272272
"18706","RSMP","RSMP6054",-3.19361,53.51233,14.0638661320614
"18707","RSMP","RSMP6052",-3.19363,53.51234,70.6759389354969
"18708","RSMP","RSMP6051",-3.19364,53.51237,43.626728989336
"18709","RSMP","RSMP6044",-3.19368,53.51239,33.8117032597553
"18710","RSMP","RSMP6057",-3.19354,53.51239,13.7986562673889
"18711","RSMP","RSMP6056",-3.19358,53.51241,82.1497848821195
"18712","RSMP","RSMP5926",-3.24859,53.51257,11.7221380449175
"18713","RSMP","RSMP5925",-3.2486,53.51258,7.67171874719343
"18714","RSMP","RSMP5929",-3.24846,53.51258,0.443945771819264
"18715","RSMP","RSMP5924",-3.24862,53.51259,0.981992867714404
"18716","RSMP","RSMP5949",-3.23031,53.51259,4.40638705245951
"18717","RSMP","RSMP5927",-3.24856,53.5126,1.04746365515316
"18718","RSMP","RSMP5928",-3.24847,53.5126,4.20343997841112
"18719","RSMP","RSMP5946",-3.23038,53.5126,18.0569126135964
"18720","RSMP","RSMP5947",-3.23034,53.51262,1.58073024346858
"18721","RSMP","RSMP5951",-3.2303,53.51264,4.32378580163095
"18722","RSMP","RSMP5945",-3.23039,53.51265,3.89357145322999
"18723","RSMP","RSMP5950",-3.23031,53.51265,9.2912997963828
"18724","RSMP","RSMP4429",-3.69265,53.51273,2.62678730086517
"18725","RSMP","RSMP19079",1.35126,53.51301,97.808859134482
"18726","RSMP","RSMP14358",0.53171,53.51304,87.3329667471095
"18727","RSMP","RSMP4643",-3.65433,53.5133,0.664855204295905
"18728","RSMP","RSMP24813",2.10005,53.51387,4.85034751036282
"18729","RSMP","RSMP5382",-3.51793,53.51421,109.001848233148
"18730","RSMP","RSMP5765",-3.3844,53.51436,95.7170773649969
"18731","RSMP","RSMP23945",2.02272,53.51452,13.2588023055158
"18732","RSMP","RSMP25880",2.41178,53.51475,7.51093227604572
"18733","RSMP","RSMP3671",-4.05557,53.51482,17.5890434520067
"18734","RSMP","RSMP23940",2.02245,53.51489,22.0039441460541
"18735","RSMP","RSMP24784",2.09595,53.5149,16.2224370982546
"18736","RSMP","RSMP23920",2.02085,53.51514,1.32165673994759
"18737","RSMP","RSMP3190",-4.25879,53.51516,3.39741399676668
"18738","RSMP","RSMP13618",0.47433,53.51516,423.595131388878
"18739","RSMP","RSMP4539",-3.67432,53.51529,1.60252211924004
"18740","RSMP","RSMP19931",1.54177,53.51555,3.23607952063325
"18741","RSMP","RSMP5751",-3.397,53.5157,17.8544651992374
"18742","RSMP","RSMP5752",-3.39697,53.51575,52.9605208789216
"18743","RSMP","RSMP5745",-3.39712,53.51579,4.93231795471724
"18744","RSMP","RSMP5744",-3.39713,53.5158,9.26821632005332
"18745","RSMP","RSMP5747",-3.39711,53.5158,5.79657915312385
"18746","RSMP","RSMP5748",-3.39711,53.51581,4.88015347022402
"18747","RSMP","RSMP5746",-3.39712,53.51582,4.70014566232322
"18748","RSMP","RSMP5750",-3.3971,53.51582,10.5591480430389
"18749","RSMP","RSMP5749",-3.39711,53.51583,18.0000571581039
"18750","RSMP","RSMP4739",-3.636,53.51586,4.13288147800606
"18751","RSMP","RSMP25985",2.49382,53.51603,5.86919197766758
"18752","RSMP","RSMP6014",-3.20271,53.51606,11.4443353554668
"18753","RSMP","RSMP19031",1.33671,53.51622,1164.53117021695
"18754","RSMP","RSMP23254",1.95157,53.5168,6.57242112246962
"18755","RSMP","RSMP20183",1.57025,53.51705,25.1449305615891
"18756","RSMP","RSMP2921",-4.37153,53.51728,19.1850470747946
"18757","RSMP","RSMP19634",1.50981,53.51796,44.110558675562
"18758","RSMP","RSMP18971",1.31773,53.51812,1331.35900815999
"18759","RSMP","RSMP4844",-3.61658,53.51838,1.34547615179777
"18760","RSMP","RSMP11272",0.13362,53.51856,0.994419366335619
"18761","RSMP","RSMP19003",1.32677,53.51979,300.040156033437
"18762","MWTL","MWTL21",3.31,53.52,25.3099985496086
"18763","RSMP","RSMP22247",1.86483,53.52002,5.8997420716334
"18764","RSMP","RSMP11619",0.2057,53.52064,2.4585569007011
"18765","RSMP","RSMP25724",2.33947,53.52065,21.0160375499027
"18766","RSMP","RSMP20316",1.59452,53.52082,18.0840585883216
"18767","RSMP","RSMP15178",0.58599,53.52087,66.5029863740641
"18768","RSMP","RSMP19058",1.3448,53.52092,53.3092287149863
"18769","RSMP","RSMP22927",1.92313,53.52164,2.57652358729568
"18770","RSMP","RSMP24856",2.10532,53.5221,14.5852723811362
"18771","RSMP","RSMP11176",0.10331,53.5222,121.253344809802
"18772","RSMP","RSMP15510",0.6023,53.52338,195.690477556063
"18773","RSMP","RSMP20120",1.55978,53.52415,36.0836351599125
"18774","RSMP","RSMP24709",2.08664,53.52467,11.0548171400122
"18775","RSMP","RSMP19022",1.33234,53.52476,148.798313619989
"18776","RSMP","RSMP18048",1.11291,53.52483,0.633505703487487
"18777","RSMP","RSMP19739",1.52599,53.52557,0.901474664386725
"18778","RSMP","RSMP18726",1.26471,53.52626,12.8621408495573
"18779","RSMP","RSMP1560",-5.10577,53.52653,500.514497647097
"18780","RSMP","RSMP5571",-3.4691,53.52678,61.3316110647061
"18781","RSMP","RSMP11297",0.13715,53.52714,0.117030773556957
"18782","RSMP","RSMP25028",2.13178,53.52751,0.779905662593957
"18783","RSMP","RSMP11388",0.1566,53.52756,3.00027084779314
"18784","RSMP","RSMP1302",-5.28423,53.52801,0.526212611694287
"18785","RSMP","RSMP15857",0.63957,53.52835,33.0803758507083
"18786","RSMP","RSMP22259",1.86652,53.52842,35.4198758660126
"18787","RSMP","RSMP17434",0.98113,53.52855,467.643157061942
"18788","RSMP","RSMP19060",1.34584,53.52859,1543.11201364523
"18789","RSMP","RSMP3639",-4.09499,53.52922,38.4120907368219
"18790","RSMP","RSMP13288",0.42431,53.52926,442.509111898539
"18791","RSMP","RSMP19930",1.5417,53.52938,9.27122338838608
"18792","RSMP","RSMP16101",0.6695,53.52991,156.522638962254
"18793","RSMP","RSMP5139",-3.57,53.53,410.45826769398
"18794","RSMP","RSMP19550",1.49601,53.53081,43.9821910731789
"18795","RSMP","RSMP15582",0.60707,53.53112,237.118273282413
"18796","RSMP","RSMP2863",-4.39817,53.53132,4.06620387927615
"18797","RSMP","RSMP11724",0.21928,53.53168,0.164186620949296
"18798","RSMP","RSMP12724",0.35059,53.53186,24.2606312703301
"18799","RSMP","RSMP25898",2.43447,53.532,2.96111268277801
"18800","RSMP","RSMP25771",2.35663,53.53214,16.3768102283071
"18801","RSMP","RSMP5965",-3.22431,53.53235,4.71997832962329
"18802","RSMP","RSMP19650",1.51267,53.53366,54.0464015907452
"18803","RSMP","RSMP11675",0.21262,53.5341,83.6569124358143
"18804","RSMP","RSMP16883",0.82573,53.53452,402.801232705928
"18805","RSMP","RSMP1378",-5.22493,53.53524,9.27482564951832
"18806","RSMP","RSMP19500",1.4861,53.53534,1.076725374844
"18807","RSMP","RSMP1779",-5.03162,53.53576,146.013432399666
"18808","RSMP","RSMP20286",1.59006,53.53582,62.2230402515341
"18809","RSMP","RSMP20089",1.5555,53.53604,16.5107902108793
"18810","RSMP","RSMP5454",-3.50117,53.53679,21.2879258189903
"18811","RSMP","RSMP5453",-3.50119,53.5368,48.3484764022129
"18812","RSMP","RSMP5450",-3.50121,53.53681,5.21550046277242
"18813","RSMP","RSMP5451",-3.50121,53.53682,1380.98314270586
"18814","RSMP","RSMP24780",2.0956,53.53704,145.36274249284
"18815","RSMP","RSMP23269",1.95335,53.53727,1.34321898726977
"18816","RSMP","RSMP25906",2.44083,53.53731,1.60533715981373
"18817","RSMP","RSMP19759",1.52742,53.53842,41.0973111015788
"18818","RSMP","RSMP20409",1.61451,53.53842,0.842495559640993
"18819","RSMP","RSMP24970",2.11817,53.53848,240.858726402777
"18820","RSMP","RSMP25463",2.24265,53.5392,5.79736801706
"18821","RSMP","RSMP13020",0.39402,53.53923,10.7339167714885
"18822","RSMP","RSMP21929",1.82964,53.53979,13.6187773962626
"18823","RSMP","RSMP25092",2.14084,53.53994,21.9429116630091
"18824","RSMP","RSMP20177",1.56849,53.53997,178.418616014226
"18825","MWTL","MWTL97",6,53.54,210.161990328899
"18826","MWTL","MWTL99",6.19,53.54,83.0028696541817
"18827","RSMP","RSMP21518",1.76169,53.54015,42.3978453767727
"18828","RSMP","RSMP25912",2.44504,53.54045,9.03274264839505
"18829","RSMP","RSMP21918",1.82806,53.5409,47.7145192527572
"18830","RSMP","RSMP21934",1.83127,53.54099,98.6748503211754
"18831","RSMP","RSMP18633",1.24691,53.54211,44.1839938154405
"18832","RSMP","RSMP22594",1.89776,53.54223,1.93211727992735
"18833","RSMP","RSMP3083",-4.29103,53.54232,15.8926383887886
"18834","RSMP","RSMP1458",-5.16579,53.54288,155.024450241891
"18835","RSMP","RSMP17732",1.05168,53.54301,1013.39578700248
"18836","RSMP","RSMP17701",1.04176,53.54314,33.0971292624664
"18837","RSMP","RSMP17703",1.04186,53.54317,21.0689711063852
"18838","RSMP","RSMP19577",1.5003,53.54318,150.419985558205
"18839","RSMP","RSMP19936",1.54265,53.54318,25.4792024591918
"18840","RSMP","RSMP19175",1.39364,53.54319,1.08783814191424
"18841","RSMP","RSMP17702",1.04179,53.54323,0.402489970448397
"18842","RSMP","RSMP17682",1.03989,53.5434,8.70044758837704
"18843","RSMP","RSMP17684",1.0402,53.54347,34.145852575665
"18844","RSMP","RSMP17686",1.04033,53.54361,96.0228896111011
"18845","RSMP","RSMP12064",0.25583,53.54389,447.98659138003
"18846","RSMP","RSMP1898",-4.95774,53.54494,74.9720809083987
"18847","RSMP","RSMP12309",0.29991,53.54501,37.0330987426982
"18848","RSMP","RSMP18219",1.15241,53.54535,1.11034599003856
"18849","RSMP","RSMP5233",-3.55151,53.5458,189.641633011701
"18850","RSMP","RSMP25825",2.37829,53.54725,0.981163870950353
"18851","RSMP","RSMP24640",2.07676,53.54763,8.08189577061648
"18852","RSMP","RSMP21948",1.83282,53.54769,31.2526269815413
"18853","RSMP","RSMP25514",2.26665,53.54827,0.373901668397797
"18854","RSMP","RSMP24851",2.10443,53.54935,130.630381748639
"18855","RSMP","RSMP25961",2.47345,53.54982,176.633906230299
"18856","RSMP","RSMP25368",2.20952,53.54997,6.8388374845152
"18857","RSMP","RSMP23412",1.972,53.55008,1.37367278315148
"18858","RSMP","RSMP21807",1.80107,53.55018,14.5098589563645
"18859","RSMP","RSMP20344",1.59964,53.55043,9.56585602631747
"18860","RSMP","RSMP11777",0.22406,53.5505,0.0025870697082614
"18861","RSMP","RSMP21103",1.69731,53.55067,25.5734021928813
"18862","RSMP","RSMP3687",-4.01924,53.5508,10.8189000846273
"18863","RSMP","RSMP25007",2.1273,53.5508,10.630497235329
"18864","RSMP","RSMP21242",1.72341,53.55089,23.7876872440308
"18865","RSMP","RSMP21798",1.80015,53.55095,124.656325880855
"18866","RSMP","RSMP18664",1.25384,53.55116,4.50103416880298
"18867","RSMP","RSMP20097",1.55699,53.55125,167.17533277646
"18868","RSMP","RSMP21811",1.80153,53.55132,51.9540753893063
"18869","RSMP","RSMP25502",2.25839,53.5515,11.503813374248
"18870","RSMP","RSMP20264",1.58603,53.55165,157.10287099571
"18871","RSMP","RSMP19432",1.4696,53.55199,2.00542951673896
"18872","RSMP","RSMP19765",1.52933,53.55318,89.3182343368986
"18873","RSMP","RSMP12286",0.2931,53.55374,2005.40050104362
"18874","RSMP","RSMP18292",1.17777,53.55384,5.08361799498865
"18875","RSMP","RSMP26076",2.57463,53.5539,32.9475584939172
"18876","RSMP","RSMP1996",-4.88362,53.55428,239.800264414828
"18877","RSMP","RSMP25885",2.4175,53.55462,19.6336921251534
"18878","RSMP","RSMP12570",0.33246,53.55485,42.0817328484813
"18879","RSMP","RSMP22066",1.84865,53.55601,17.9202293542704
"18880","RSMP","RSMP13556",0.46413,53.55618,492.586604689779
"18881","RSMP","RSMP24722",2.0881,53.55619,97.5192470488329
"18882","RSMP","RSMP14559",0.54986,53.55662,7503.4947575534
"18883","RSMP","RSMP21539",1.76559,53.55667,66.1789219141836
"18884","RSMP","RSMP6058",-3.1934,53.55671,0.767638221730866
"18885","RSMP","RSMP16206",0.68812,53.55677,149.393034870687
"18886","RSMP","RSMP3607",-4.12732,53.55682,14.7224111460386
"18887","RSMP","RSMP25851",2.39281,53.55684,3.42624905887573
"18888","RSMP","RSMP19521",1.48959,53.55792,246.675173400182
"18889","RSMP","RSMP19596",1.50315,53.55793,136.310460848063
"18890","RSMP","RSMP12110",0.26334,53.55839,128.705091390959
"18891","RSMP","RSMP19933",1.54218,53.5584,16.5797078801695
"18892","RSMP","RSMP16620",0.77393,53.55842,92.4805395908211
"18893","RSMP","RSMP16619",0.77391,53.55851,327.821358788536
"18894","RSMP","RSMP16618",0.77389,53.55854,537.468250807317
"18895","RSMP","RSMP21577",1.7731,53.55876,11.0746587519707
"18896","RSMP","RSMP24557",2.06885,53.55877,26.4280990531863
"18897","RSMP","RSMP12419",0.31201,53.55893,1052.51005124285
"18898","RSMP","RSMP16613",0.77215,53.55895,0.134451734356701
"18899","RSMP","RSMP25517",2.26816,53.55968,0.275802404368164
"18900","RSMP","RSMP20167",1.56641,53.5603,7.05615130699242
"18901","RSMP","RSMP25246",2.17256,53.56035,1.16773130987532
"18902","RSMP","RSMP23877",2.01547,53.56041,32.3455276761787
"18903","RSMP","RSMP24756",2.09121,53.56079,219.143108947187
"18904","RSMP","RSMP12688",0.34541,53.56121,688.404948020124
"18905","RSMP","RSMP24919",2.11401,53.56153,64.8955931638388
"18906","RSMP","RSMP21838",1.81122,53.56162,5.0331851447786
"18907","RSMP","RSMP15872",0.64137,53.56178,213.930577679541
"18908","RSMP","RSMP21378",1.73967,53.56186,11.2553114191346
"18909","RSMP","RSMP1329",-5.26569,53.56195,0.202662732413717
"18910","RSMP","RSMP5383",-3.51782,53.56202,206.98520619242
"18911","RSMP","RSMP21102",1.69708,53.56217,37.5569504616562
"18912","RSMP","RSMP25862",2.40126,53.56273,6.86643459046532
"18913","RSMP","RSMP21633",1.7813,53.563,25.0338849642208
"18914","RSMP","RSMP19684",1.51743,53.56317,81.7784168630394
"18915","RSMP","RSMP2977",-4.33758,53.56382,0.755379171586417
"18916","RSMP","RSMP21421",1.74712,53.56407,28.5584128439243
"18917","RSMP","RSMP6135",-3.14728,53.56414,1.14953817908573
"18918","RSMP","RSMP2895",-4.38559,53.56522,14.2028096712944
"18919","RSMP","RSMP12202",0.27922,53.56524,561.834749009569
"18920","RSMP","RSMP3677",-4.03404,53.56659,6.94769495187749
"18921","RSMP","RSMP12038",0.2516,53.56665,0.305913221127519
"18922","RSMP","RSMP25533",2.27701,53.56672,0.920574797879331
"18923","RSMP","RSMP5517",-3.48701,53.56677,396.245248866228
"18924","RSMP","RSMP16301",0.6998,53.56713,0.0152569196915527
"18925","RSMP","RSMP21134",1.70236,53.5674,58.2411221947447
"18926","RSMP","RSMP20090",1.5555,53.56793,18.0656221385233
"18927","RSMP","RSMP21881",1.81959,53.56832,6.04830674029692
"18928","RSMP","RSMP3661",-4.07168,53.56846,5.25720250417382
"18929","RSMP","RSMP19794",1.53218,53.56888,57.3355380040177
"18930","RSMP","RSMP12463",0.31929,53.56922,4116.97745969392
"18931","RSMP","RSMP1615",-5.0823,53.56944,110.715980843449
"18932","RSMP","RSMP1400",-5.2062,53.5695,0.339176126704268
"18933","RSMP","RSMP19447",1.47324,53.56981,83.2073215838372
"18934","MWTL","MWTL102",6.56,53.57,104.489258212727
"18935","RSMP","RSMP21917",1.82746,53.5702,11.8181241755697
"18936","RSMP","RSMP20243",1.58162,53.57039,58.433786588242
"18937","RSMP","RSMP24646",2.07796,53.57092,118.773460727535
"18938","RSMP","RSMP21804",1.8009,53.57104,15.3162401459027
"18939","RSMP","RSMP21170",1.71009,53.57176,11.1940886917159
"18940","RSMP","RSMP6142",-3.14538,53.57212,1.09040969003949
"18941","RSMP","RSMP19987",1.5466,53.57221,5.92128064128473
"18942","RSMP","RSMP24818",2.10037,53.57255,7.53438611723647
"18943","RSMP","RSMP21453",1.7519,53.57269,19.694737432691
"18944","RSMP","RSMP4687",-3.64647,53.57272,147.574518619309
