"","data","sta","x","y","AFDW_Dep"
"30565","SHARK","SHARK1917",16.6928,56.4423,0.0250374919989138
"30566","SHARK","SHARK1918",16.6928,57.8818,0.0316488676076162
"30567","SHARK","SHARK1919",16.6932,57.4144,0.305872582771372
"30568","SHARK","SHARK192",11.9798,57.3567,2.32477316735506
"30569","SHARK","SHARK1920",16.6933,56.4417,0.629960284921042
"30570","SHARK","SHARK1921",16.6937,57.74,1.58804122132009
"30571","SHARK","SHARK1922",16.6941,57.4338,0.00259686350096372
"30572","SHARK","SHARK1923",16.697,57.8838,0.00357052478967347
"30573","SHARK","SHARK1924",16.6973,58.4203,0.526248445317919
"30574","SHARK","SHARK1925",16.6982,58.4125,0.150356698662263
"30575","SHARK","SHARK1926",16.6997,57.8997,0.00946924339995879
"30576","SHARK","SHARK1927",16.7001,57.898,0.662332348484429
"30577","SHARK","SHARK1928",16.7004,57.898,0.0207106742986237
"30578","SHARK","SHARK1929",16.7013,58.6117,1.51140370215657
"30579","SHARK","SHARK193",11.9848,57.3415,1.30889652065804
"30580","SHARK","SHARK1930",16.7037,57.8983,0.0175609583101289
"30581","SHARK","SHARK1931",16.7038,57.5213,0.701608121170838
"30582","SHARK","SHARK1932",16.7045,57.8835,0.0683284268896673
"30583","SHARK","SHARK1933",16.7049,57.3949,0.0060102700765192
"30584","SHARK","SHARK1934",16.7056,57.032,0.36528645238369
"30585","SHARK","SHARK1935",16.7058,57.5486,0.244976332598934
"30586","SHARK","SHARK1936",16.7076,57.4247,0.0030051350382596
"30587","SHARK","SHARK1937",16.7085,56.9181,0.790182393964041
"30588","SHARK","SHARK1938",16.709,56.9162,0.322102654604091
"30589","SHARK","SHARK1939",16.7093,56.9181,1.92917370987424
"30590","SHARK","SHARK194",11.9883,57.3033,39.1720733781159
"30591","SHARK","SHARK1940",16.7095,56.9162,7.93054521684941
"30592","SHARK","SHARK1941",16.7096,56.9161,0.213313336992421
"30593","SHARK","SHARK1942",16.7096,56.9162,2.01346174031161
"30594","SHARK","SHARK1943",16.7097,56.9161,0.0256432144512585
"30595","SHARK","SHARK1944",16.7097,56.9162,0.386126002505932
"30596","SHARK","SHARK1945",16.7097,56.9164,1.60241667854974
"30597","SHARK","SHARK1946",16.7098,56.9161,0.086539464623696
"30598","SHARK","SHARK1947",16.7098,56.9162,0.287599360163477
"30599","SHARK","SHARK1948",16.7098,56.9163,7.21458110301873
"30600","SHARK","SHARK1949",16.71,57.4389,0.105497356111212
"30601","SHARK","SHARK195",11.992,57.3592,2.80390220393277
"30602","SHARK","SHARK1950",16.7114,57.9919,4.96177105585467
"30603","SHARK","SHARK1951",16.7116,58.409,0.150356698662263
"30604","SHARK","SHARK1952",16.7127,58.144,0.15555042566419
"30605","SHARK","SHARK1953",16.7128,56.9163,0.24855179567327
"30606","SHARK","SHARK1954",16.7147,56.9721,13.3441561691025
"30607","SHARK","SHARK1955",16.715,56.8864,0.118917641509794
"30608","SHARK","SHARK1956",16.7154,56.9416,3.21255593626399
"30609","SHARK","SHARK1957",16.716,56.9411,4.66953942171567
"30610","SHARK","SHARK1958",16.7165,57.5562,0.0387889420420533
"30611","SHARK","SHARK1959",16.7167,57.5729,0.254249750540089
"30612","SHARK","SHARK196",12.0183,57.18,29.9236474306574
"30613","SHARK","SHARK1960",16.7196,57.8688,0.318440115932091
"30614","SHARK","SHARK1961",16.7199,57.4442,0.00489529525144536
"30615","SHARK","SHARK1962",16.7202,56.9368,3.96945072762622
"30616","SHARK","SHARK1963",16.7202,57.655,0.765500202718593
"30617","SHARK","SHARK1964",16.7203,57.6549,0.150356698662263
"30618","SHARK","SHARK1965",16.7211,57.5242,0.877837060553193
"30619","SHARK","SHARK1966",16.722,57.5234,0.246958196731435
"30620","SHARK","SHARK1967",16.7222,58.3959,0.150356698662263
"30621","SHARK","SHARK1968",16.7227,57.4208,0.456229281433634
"30622","SHARK","SHARK1969",16.7233,58.6225,4.98280100111738
"30623","SHARK","SHARK197",12.0197,57.12,21.0908623007176
"30624","SHARK","SHARK1970",16.7247,58.6138,8.35759534798837
"30625","SHARK","SHARK1971",16.7248,57.9888,2.55606387725847
"30626","SHARK","SHARK1972",16.7255,57.8801,6.35515011120402
"30627","SHARK","SHARK1973",16.7268,56.9266,3.40054099603857
"30628","SHARK","SHARK1974",16.7269,57.8052,0.12805206178389
"30629","SHARK","SHARK1975",16.7283,57.8773,0.682515396552918
"30630","SHARK","SHARK1976",16.7283,58.421,0.676605143980182
"30631","SHARK","SHARK1977",16.7287,56.9691,3.20949433717719
"30632","SHARK","SHARK1978",16.7293,57.7314,2.11830362942564
"30633","SHARK","SHARK1979",16.7293,57.9827,1.50356698662263
"30634","SHARK","SHARK198",12.02,57.3477,34.5667793233227
"30635","SHARK","SHARK1980",16.7296,57.7319,0.00486895654015533
"30636","SHARK","SHARK1981",16.7297,57.9856,0.542331770317316
"30637","SHARK","SHARK1982",16.7297,57.9859,0.657963205039861
"30638","SHARK","SHARK1983",16.7298,57.9856,0.133199740668487
"30639","SHARK","SHARK1984",16.7298,57.9857,2.6561377745749
"30640","SHARK","SHARK1985",16.7298,57.9858,2.27650625036564
"30641","SHARK","SHARK1986",16.7299,57.9858,1.38852087836112
"30642","SHARK","SHARK1987",16.73,57.9858,0.0428462974760817
"30643","SHARK","SHARK1988",16.7301,57.9855,30.0166495570987
"30644","SHARK","SHARK1989",16.7302,57.986,NA
"30645","SHARK","SHARK199",12.0258,57.3558,7.90698125612831
"30646","SHARK","SHARK1990",16.7314,57.4367,0.412918193908983
"30647","SHARK","SHARK1991",16.7328,57.986,0.0600151291819904
"30648","SHARK","SHARK1992",16.7335,57.4229,0.0894604484898252
"30649","SHARK","SHARK1993",16.7335,57.5417,0.0327839389823022
"30650","SHARK","SHARK1994",16.734,56.9266,1.39591360453871
"30651","SHARK","SHARK1995",16.7347,57.5903,0.913651112007816
"30652","SHARK","SHARK1996",16.7348,57.7058,1.56249997998845
"30653","SHARK","SHARK1997",16.7352,57.5898,0.283359110582762
"30654","SHARK","SHARK1998",16.7352,58.3844,0.0751783493311313
"30655","SHARK","SHARK1999",16.7353,58.1222,0.0178526239483674
"30656","SHARK","SHARK2",10.75,58.7333,11.7426276104316
"30657","SHARK","SHARK20",11.1532,58.1985,13.9706704496914
"30658","SHARK","SHARK200",12.0292,57.36,30.2591944322887
"30659","SHARK","SHARK2000",16.7368,57.5689,0.00357052478967347
"30660","SHARK","SHARK2001",16.7368,58.3755,0.0751783493311313
"30661","SHARK","SHARK2002",16.737,57.4409,0.195197093843418
"30662","SHARK","SHARK2003",16.7378,57.9864,0.977318541304707
"30663","SHARK","SHARK2005",16.7389,57.809,0.0951096381503413
"30664","SHARK","SHARK2006",16.7389,57.8092,0.113937223580632
"30665","SHARK","SHARK2007",16.7398,58.0014,7.6681916317754
"30666","SHARK","SHARK2008",16.7411,57.487,0.0249936735277143
"30667","SHARK","SHARK2009",16.7413,58.609,0.659448185986407
"30668","SHARK","SHARK201",12.0332,57.3663,1.25748559914856
"30669","SHARK","SHARK2010",16.7414,57.8116,NA
"30670","SHARK","SHARK2011",16.7423,57.8123,0.0634739398983701
"30671","SHARK","SHARK2012",16.7427,57.9916,5.86391124782824
"30672","SHARK","SHARK2013",16.7433,57.8109,NA
"30673","SHARK","SHARK2014",16.7435,57.0128,0.987183201314894
"30674","SHARK","SHARK2015",16.7442,57.9988,3.15749067190752
"30675","SHARK","SHARK2016",16.7443,58.0164,0.028045215675159
"30676","SHARK","SHARK2017",16.745,58.6226,16.4878682045575
"30677","SHARK","SHARK2018",16.7452,56.9633,2.97286603977003
"30678","SHARK","SHARK2019",16.7452,57.6358,3.90249170630037
"30679","SHARK","SHARK202",12.038,57.3803,0.192398614210797
"30680","SHARK","SHARK2020",16.7456,57.5125,5.37358471349125
"30681","SHARK","SHARK2021",16.7466,57.9955,1.4283886372915
"30682","SHARK","SHARK2022",16.7484,58.4098,0.751783493311313
"30683","SHARK","SHARK2023",16.7504,57.8059,0.0829764298185847
"30684","SHARK","SHARK2024",16.7519,58.0088,3.68373911722544
"30685","SHARK","SHARK2025",16.7539,58.4033,0.150356698662263
"30686","SHARK","SHARK2026",16.7545,57.0224,2.42720939774847
"30687","SHARK","SHARK2027",16.7555,58.3763,0.451070095986788
"30688","SHARK","SHARK2028",16.7558,58.0065,0.902140191973576
"30689","SHARK","SHARK2029",16.7559,58.616,6.40444179230486
"30690","SHARK","SHARK203",12.0382,57.3737,23.1712437994467
"30691","SHARK","SHARK2030",16.7563,58.6169,21.911618259516
"30692","SHARK","SHARK2031",16.7568,58.7889,0.325115084608274
"30693","SHARK","SHARK2032",16.7569,58.417,0.451070095986788
"30694","SHARK","SHARK2033",16.7571,58,2.33409935405474
"30695","SHARK","SHARK2034",16.7588,57.6116,2.92702240521441
"30696","SHARK","SHARK2035",16.7595,57.5795,0.727044003723534
"30697","SHARK","SHARK2036",16.7601,57.8589,0.492245590330585
"30698","SHARK","SHARK2037",16.7622,57.5244,1.11086611495049
"30699","SHARK","SHARK2038",16.7628,57.0151,7.59816051826052
"30700","SHARK","SHARK2039",16.7634,57.0064,0.0785515453728164
"30701","SHARK","SHARK204",12.0433,57.38,0.258577292711982
"30702","SHARK","SHARK2040",16.7651,58.3856,2.02981543194055
"30703","SHARK","SHARK2041",16.7657,58.0935,0.0142820991586939
"30704","SHARK","SHARK2042",16.766,57.0138,5.68112197976835
"30705","SHARK","SHARK2043",16.7673,58.003,1.71869292272626
"30706","SHARK","SHARK2044",16.771,58.6073,11.3124576475664
"30707","SHARK","SHARK2045",16.7714,57.4822,0.975406514815385
"30708","SHARK","SHARK2046",16.7742,58.4214,0.300713397324525
"30709","SHARK","SHARK2047",16.7746,57.0094,7.69811108390545
"30710","SHARK","SHARK2048",16.7775,58.1068,0.239817147152088
"30711","SHARK","SHARK2049",16.778,58.0114,0.159817266505062
"30712","SHARK","SHARK205",12.05,57.4067,1.31815752203066
"30713","SHARK","SHARK2050",16.7786,58.0162,0.511283677939371
"30714","SHARK","SHARK2051",16.7799,57.8446,1.38094837744038
"30715","SHARK","SHARK2052",16.7826,58.0033,3.53338241856317
"30716","SHARK","SHARK2053",16.783,57.0817,2.27799481581168
"30717","SHARK","SHARK2054",16.7841,57.6043,0.0751783493311313
"30718","SHARK","SHARK2055",16.7845,57.6043,0.190525466051251
"30719","SHARK","SHARK2056",16.786,58.2543,0.493719064714881
"30720","SHARK","SHARK2057",16.7861,58.2543,1.24550255802619
"30721","SHARK","SHARK2058",16.7862,58.0034,0.764046581921097
"30722","SHARK","SHARK2059",16.7864,58.2544,8.26129340435717
"30723","SHARK","SHARK206",12.0517,57.415,0.207135235247342
"30724","SHARK","SHARK2060",16.7866,58.2543,1.66524585322376
"30725","SHARK","SHARK2061",16.7866,58.2545,7.61384444493834
"30726","SHARK","SHARK2062",16.7867,58.2542,10.8498866622187
"30727","SHARK","SHARK2063",16.7868,58.2543,5.51281584595231
"30728","SHARK","SHARK2064",16.7881,58.6194,16.6056955226168
"30729","SHARK","SHARK2065",16.7903,57.041,3.59878943355289
"30730","SHARK","SHARK2066",16.7918,57.9022,NA
"30731","SHARK","SHARK2067",16.793,57.0411,1.43195916208117
"30732","SHARK","SHARK2068",16.7934,57.0412,3.70093474389162
"30733","SHARK","SHARK2069",16.7935,57.0412,0.650403496110206
"30734","SHARK","SHARK207",12.0525,57.4183,4.83912439437308
"30735","SHARK","SHARK2070",16.7936,57.041,2.98713937106816
"30736","SHARK","SHARK2071",16.7936,57.5091,3.27829870954342
"30737","SHARK","SHARK2072",16.7938,57.0413,80.1330830171173
"30738","SHARK","SHARK2073",16.7939,58.0133,0.0243717715086733
"30739","SHARK","SHARK2074",16.7942,57.0413,17.3613341610822
"30740","SHARK","SHARK2075",16.7943,57.041,0.119125749809706
"30741","SHARK","SHARK2076",16.7943,57.0411,0.382046152495062
"30742","SHARK","SHARK2077",16.7944,57.0411,0.318867029731508
"30743","SHARK","SHARK2078",16.7963,57.587,0.193122329552215
"30744","SHARK","SHARK2079",16.799,58.6237,7.64291996291356
"30745","SHARK","SHARK208",12.0533,57.4238,0.0677837509159552
"30746","SHARK","SHARK2080",16.8002,57.8477,0.192978850080836
"30747","SHARK","SHARK2081",16.8004,57.5456,1.83803592571514
"30748","SHARK","SHARK2082",16.8013,57.5631,5.68026571665385
"30749","SHARK","SHARK2083",16.8015,57.5366,1.00063881318429
"30750","SHARK","SHARK2085",16.8047,57.448,2.26796611615396
"30751","SHARK","SHARK2086",16.8051,58.5988,14.7845491584612
"30752","SHARK","SHARK2087",16.8055,57.4512,1.05300525851571
"30753","SHARK","SHARK2088",16.8058,57.1259,5.64331026014726
"30754","SHARK","SHARK2089",16.8078,57.0812,5.35777149383497
"30755","SHARK","SHARK209",12.0535,57.393,2.85419027678328
"30756","SHARK","SHARK2090",16.8083,57.835,0.800499878624375
"30757","SHARK","SHARK2091",16.8087,57.1264,90.5000558380274
"30758","SHARK","SHARK2092",16.8088,57.1262,6.97085900501177
"30759","SHARK","SHARK2093",16.809,57.126,5.42198764892715
"30760","SHARK","SHARK2094",16.809,57.1263,10.3856442394623
"30761","SHARK","SHARK2095",16.8091,57.126,0.821220701624899
"30762","SHARK","SHARK2096",16.8092,57.1259,17.9072686200576
"30763","SHARK","SHARK2097",16.8092,57.126,1.74290731193529
"30764","SHARK","SHARK2098",16.8092,57.1263,0.830542398105384
"30765","SHARK","SHARK2099",16.8094,57.126,6.30812208296047
"30766","SHARK","SHARK21",11.1533,58.3817,72.6724286910119
"30767","SHARK","SHARK210",12.055,57.4197,0.0507765134989523
"30768","SHARK","SHARK2100",16.8095,57.5808,33.4326854499804
"30769","SHARK","SHARK2101",16.8095,57.9998,0.00535578718451021
"30770","SHARK","SHARK2102",16.8117,57.5843,14.0065789693585
"30771","SHARK","SHARK2103",16.8123,58.3283,0.0214231487380408
"30772","SHARK","SHARK2104",16.8147,58.0893,0.00616738829063719
"30773","SHARK","SHARK2105",16.8151,58.2249,0.905710716763249
"30774","SHARK","SHARK2106",16.8152,58.225,1.4283886372915
"30775","SHARK","SHARK2107",16.8153,58.2249,2.9443069717853
"30776","SHARK","SHARK2108",16.8153,58.2251,3.06426236988003
"30777","SHARK","SHARK2109",16.8154,58.225,4.35994960370964
"30778","SHARK","SHARK211",12.0567,57.43,0.277946898750865
"30779","SHARK","SHARK2110",16.8158,58.225,5.1156982793066
"30780","SHARK","SHARK2111",16.8168,57.9498,0.471912765043113
"30781","SHARK","SHARK2112",16.822,58.5961,31.9069655245148
"30782","SHARK","SHARK2113",16.825,58.6085,17.1750826972168
"30783","SHARK","SHARK2114",16.8314,58.2522,12.8836672764449
"30784","SHARK","SHARK2115",16.832,58.2522,4.66026834353819
"30785","SHARK","SHARK2116",16.8322,58.2522,1.55405695921097
"30786","SHARK","SHARK2117",16.8322,58.2523,4.23647050534392
"30787","SHARK","SHARK2118",16.8323,58.2522,0.4508727672388
"30788","SHARK","SHARK2119",16.8325,58.5893,3.93853402949081
"30789","SHARK","SHARK212",12.06,57.4357,6.60871454299311
"30790","SHARK","SHARK2120",16.833,58.6145,10.3051936067084
"30791","SHARK","SHARK2121",16.8404,58.1207,5.87442549344928
"30792","SHARK","SHARK2122",16.843,58.2172,0.436393339332117
"30793","SHARK","SHARK2123",16.8431,58.2169,2.45212400086196
"30794","SHARK","SHARK2124",16.8431,58.217,2.09706341670038
"30795","SHARK","SHARK2125",16.8432,58.2169,3.12214589054248
"30796","SHARK","SHARK2126",16.8432,58.2171,1.12987778308657
"30797","SHARK","SHARK2127",16.8432,58.2172,4.19809867546933
"30798","SHARK","SHARK2128",16.8498,58.6104,9.39155252537387
"30799","SHARK","SHARK2129",16.8499,58.198,0.135679942007592
"30800","SHARK","SHARK213",12.0608,57.4455,54.219612523258
"30801","SHARK","SHARK2130",16.8501,58.198,1.86835250141329
"30802","SHARK","SHARK2131",16.8502,58.198,2.73101959195247
"30803","SHARK","SHARK2132",16.8503,58.198,2.19308624809143
"30804","SHARK","SHARK2133",16.8505,58.198,6.41099085564024
"30805","SHARK","SHARK2134",16.8573,58.6155,9.34334113705034
"30806","SHARK","SHARK2135",16.8637,58.5915,3.98157765571488
"30807","SHARK","SHARK2136",16.8645,58.2622,3.37658033627616
"30808","SHARK","SHARK2137",16.8645,58.2623,0.204807565209945
"30809","SHARK","SHARK2138",16.8646,58.2621,1.00231221483242
"30810","SHARK","SHARK2139",16.8646,58.2623,5.01622192240235
"30811","SHARK","SHARK2140",16.8647,58.2622,1.22542609770963
"30812","SHARK","SHARK2141",16.8648,58.2622,0.728181151692783
"30813","SHARK","SHARK2142",16.868,58.6,7.37998437487767
"30814","SHARK","SHARK2143",16.8853,58.3962,0.887580097480764
"30815","SHARK","SHARK2144",16.8854,58.3961,0.0894604484898252
"30816","SHARK","SHARK2145",16.8855,58.3961,4.29389562211101
"30817","SHARK","SHARK2146",16.8856,58.396,0.153927223451936
"30818","SHARK","SHARK2147",16.8856,58.3965,0.877842184400454
"30819","SHARK","SHARK2148",16.8859,58.396,NA
"30820","SHARK","SHARK2149",16.8868,58.3956,0.507144164746725
"30821","SHARK","SHARK2150",16.8888,57.5858,2.76524276694395
"30822","SHARK","SHARK2151",16.889,57.5857,2.54744002776355
"30823","SHARK","SHARK2152",16.889,57.5858,0.505672193774103
"30824","SHARK","SHARK2153",16.8891,57.5858,2.65703815382383
"30825","SHARK","SHARK2154",16.8894,57.5859,1.20226305707478
"30826","SHARK","SHARK2155",16.8985,56.69,0.0285641983173878
"30827","SHARK","SHARK2156",16.8989,56.6899,0.0749810205831429
"30828","SHARK","SHARK2157",16.9012,56.6913,2.95386796115113
"30829","SHARK","SHARK2158",16.9017,56.6917,0.585833223401585
"30830","SHARK","SHARK2159",16.902,57.2395,2.53834357101987
"30831","SHARK","SHARK216",12.0612,57.3525,8.89827972117984
"30832","SHARK","SHARK2160",16.9037,57.5614,5.11513288955519
"30833","SHARK","SHARK2161",16.9037,57.5615,1.57874533595376
"30834","SHARK","SHARK2162",16.9038,57.5613,0.0952627330256257
"30835","SHARK","SHARK2163",16.9038,57.5614,0.0751783493311313
"30836","SHARK","SHARK2164",16.9038,57.5615,5.18730610384806
"30837","SHARK","SHARK2165",16.9038,57.5616,0.905710716763249
"30838","SHARK","SHARK2166",16.9072,58.376,NA
"30839","SHARK","SHARK2167",16.9075,58.2597,2.73115415307278
"30840","SHARK","SHARK2168",16.9075,58.2598,0.908023599376407
"30841","SHARK","SHARK2169",16.9076,58.2596,2.62692983616486
"30842","SHARK","SHARK217",12.0625,57.4365,0.0189945875813378
"30843","SHARK","SHARK2170",16.9077,58.2599,0.332065465222558
"30844","SHARK","SHARK2171",16.9078,58.2598,2.38518853112299
"30845","SHARK","SHARK2172",16.9079,58.2598,5.1678777029117
"30846","SHARK","SHARK2173",16.9086,58.1794,5.40164938474267
"30847","SHARK","SHARK2174",16.9087,58.1795,1.54861694412434
"30848","SHARK","SHARK2175",16.9087,58.1796,5.03725041364441
"30849","SHARK","SHARK2176",16.9088,58.1795,0.766378481930201
"30850","SHARK","SHARK2177",16.9088,58.1796,0.0337579253193152
"30851","SHARK","SHARK2178",16.9089,58.1795,6.01476628369711
"30852","SHARK","SHARK2179",16.913,57.245,4.7379785015954
"30853","SHARK","SHARK218",12.0642,57.4463,3.87398616877033
"30854","SHARK","SHARK2180",16.9152,58.2026,0.362131766187622
"30855","SHARK","SHARK2181",16.9152,58.2027,0.970508378973419
"30856","SHARK","SHARK2182",16.9153,58.2026,0.250205251252549
"30857","SHARK","SHARK2183",16.9154,58.2027,6.06100953921803
"30858","SHARK","SHARK2184",16.9154,58.2028,0.204241291258957
"30859","SHARK","SHARK2185",16.9169,58.3932,0.589463563657203
"30860","SHARK","SHARK2186",16.9169,58.3933,0.691582909093468
"30861","SHARK","SHARK2187",16.917,58.393,0.566074769505574
"30862","SHARK","SHARK2188",16.917,58.3931,0.285179641543004
"30863","SHARK","SHARK2189",16.9171,58.3931,0.204564111430909
"30864","SHARK","SHARK219",12.0642,57.4508,4.82261625339714
"30865","SHARK","SHARK2190",16.9172,58.3927,0.304283922114199
"30866","SHARK","SHARK2191",16.9327,57.7164,10.0972656491117
"30867","SHARK","SHARK2192",16.9328,57.7164,18.1568647580137
"30868","SHARK","SHARK2193",16.9329,57.7164,0.252117382178281
"30869","SHARK","SHARK2194",16.9329,57.7165,1.37066898142308
"30870","SHARK","SHARK2195",16.9331,57.7164,5.77287653141646
"30871","SHARK","SHARK2196",16.9345,58.2091,5.39459387039711
"30872","SHARK","SHARK2197",16.9363,58.3234,0.892124283559148
"30873","SHARK","SHARK2198",16.9364,58.3234,4.2626531666962
"30874","SHARK","SHARK2199",16.9365,58.3233,4.49711452666378
"30875","SHARK","SHARK22",11.1533,58.3833,7.15176318306321
"30876","SHARK","SHARK220",12.0643,57.4532,3.4217305455629
"30877","SHARK","SHARK2200",16.9366,58.3234,1.17994691363416
"30878","SHARK","SHARK2201",16.9372,58.2097,2.95694929744184
"30879","SHARK","SHARK2202",16.9375,58.2095,5.23689879340751
"30880","SHARK","SHARK2203",16.9375,58.2096,13.0302561215695
"30881","SHARK","SHARK2204",16.9378,58.2095,1.15227425599871
"30882","SHARK","SHARK2205",16.9379,58.2094,11.4727366056058
"30883","SHARK","SHARK2206",16.9379,58.2096,6.64386428196097
"30884","SHARK","SHARK2207",16.9379,58.2099,5.31247180023462
"30885","SHARK","SHARK2208",16.9402,56.911,5.47772559742404
"30886","SHARK","SHARK2209",16.9405,56.911,2.59569806497326
"30887","SHARK","SHARK221",12.0647,57.3583,3.72062843499315
"30888","SHARK","SHARK2210",16.9406,56.911,5.98558314991777
"30889","SHARK","SHARK2211",16.9407,56.911,8.79592532662553
"30890","SHARK","SHARK2212",16.9433,58.3619,0.197666515630598
"30891","SHARK","SHARK2213",16.9433,58.362,0.00357052478967347
"30892","SHARK","SHARK2215",16.9433,58.3622,NA
"30893","SHARK","SHARK2216",16.9434,58.3618,0.0751783493311313
"30894","SHARK","SHARK2217",16.9434,58.3622,0.375891746655657
"30895","SHARK","SHARK2219",16.944,58.3739,0.493521735966893
"30896","SHARK","SHARK222",12.0697,57.1575,11.9923777265263
"30897","SHARK","SHARK2220",16.9441,58.3738,0.430145284455351
"30898","SHARK","SHARK2221",16.9442,58.3737,0.281284346291559
"30899","SHARK","SHARK2222",16.9442,58.374,0.0191510556988492
"30900","SHARK","SHARK2223",16.9444,58.3739,0.258319312023999
"30901","SHARK","SHARK2224",16.9445,58.3738,0.014606869620466
"30902","SHARK","SHARK2225",16.9445,58.3739,0.155225655202418
"30903","SHARK","SHARK2226",16.9449,57.5347,0.150356698662263
"30904","SHARK","SHARK2227",16.945,57.5347,0.11534711672012
"30905","SHARK","SHARK2228",16.9451,57.5346,0.0250594497770437
"30906","SHARK","SHARK2229",16.9451,57.5348,NA
"30907","SHARK","SHARK223",12.0713,57.3625,5.05219549683524
"30908","SHARK","SHARK2230",16.9452,57.5347,NA
"30909","SHARK","SHARK2231",16.9485,58.2027,0.612720623293837
"30910","SHARK","SHARK2232",16.9506,57.6383,0.11534711672012
"30911","SHARK","SHARK2233",16.9506,57.6384,0.772317972540901
"30912","SHARK","SHARK2234",16.9508,57.6384,0.554767273137275
"30913","SHARK","SHARK2235",16.9571,58.3899,1.05835239213388
"30914","SHARK","SHARK2236",16.9572,58.39,1.46855740468048
"30915","SHARK","SHARK2237",16.9573,58.3899,0.768269252495643
"30916","SHARK","SHARK2238",16.9573,58.39,1.17560005630377
"30917","SHARK","SHARK2239",16.9574,58.3899,2.29424876730359
"30918","SHARK","SHARK224",12.074,57.3708,1.66173316378766
"30919","SHARK","SHARK2240",16.9574,58.39,2.02135429272482
"30920","SHARK","SHARK2241",16.9578,58.3896,1.20902097758874
"30921","SHARK","SHARK2242",16.9595,58.3695,0.269274340172056
"30922","SHARK","SHARK2243",16.9599,58.3696,0.499075578909716
"30923","SHARK","SHARK2244",16.9602,58.3699,0.360323449319054
"30924","SHARK","SHARK2245",16.9603,58.3698,0.449783897808879
"30925","SHARK","SHARK2246",16.9604,58.3521,0.11445412201754
"30926","SHARK","SHARK2247",16.9604,58.3522,NA
"30927","SHARK","SHARK2248",16.9604,58.3697,0.22588288097069
"30928","SHARK","SHARK2249",16.9604,58.3698,0.362107984703567
"30929","SHARK","SHARK225",12.0742,57.225,24.6182511540401
"30930","SHARK","SHARK2250",16.9613,56.8922,7.87632333021175
"30931","SHARK","SHARK2251",16.9692,57.5253,0.0751783493311313
"30932","SHARK","SHARK2252",16.9694,58.3784,0.0751783493311313
"30933","SHARK","SHARK2253",16.9703,58.3791,1.51427856099165
"30934","SHARK","SHARK2254",16.9705,58.3791,0.506926399582372
"30935","SHARK","SHARK2255",16.9708,58.3792,0.239817147152088
"30936","SHARK","SHARK2256",16.971,58.3791,0.273169635423502
"30937","SHARK","SHARK2257",16.9711,58.3791,1.24758381354301
"30938","SHARK","SHARK2258",16.9714,58.322,3.23266902123865
"30939","SHARK","SHARK2259",16.9715,58.322,1.06836765045171
"30940","SHARK","SHARK226",12.0783,57.225,48.7618603155895
"30941","SHARK","SHARK2260",16.9715,58.3221,6.20836393733143
"30942","SHARK","SHARK2261",16.9716,58.3221,1.9082728272093
"30943","SHARK","SHARK2262",16.9717,58.3221,2.19922021173302
"30944","SHARK","SHARK2263",16.9719,58.3222,4.26404377159506
"30945","SHARK","SHARK2264",16.9721,56.9281,6.37702297299869
"30946","SHARK","SHARK2265",16.9721,58.3794,0.189632471348671
"30947","SHARK","SHARK2266",16.9733,57.7251,0.368107597987355
"30948","SHARK","SHARK2267",16.9733,57.7252,1.24818154213394
"30949","SHARK","SHARK2268",16.9734,57.7251,NA
"30950","SHARK","SHARK2269",16.9734,57.7252,0.0751783493311313
"30951","SHARK","SHARK227",12.0833,57.18,16.9259110393314
"30952","SHARK","SHARK2270",16.9735,57.7252,0.73423333184221
"30953","SHARK","SHARK2271",16.9762,57.7247,0.23069423344024
"30954","SHARK","SHARK2272",16.9799,58.3758,2.10499378127168
"30955","SHARK","SHARK2273",16.9808,58.3762,0.00779059050289116
"30956","SHARK","SHARK2274",16.9808,58.3763,0.235207184824375
"30957","SHARK","SHARK2275",16.9809,58.3761,0.0775778840841067
"30958","SHARK","SHARK2276",16.9809,58.3765,0.134498172418969
"30959","SHARK","SHARK2277",16.9829,58.3363,5.42583705282224
"30960","SHARK","SHARK2278",16.99,58.3905,0.676605143980182
"30961","SHARK","SHARK2279",16.9905,57.6489,0.225535047993394
"30962","SHARK","SHARK228",12.0833,57.2687,31.4672709803213
"30963","SHARK","SHARK2280",16.9906,58.3616,0.150356698662263
"30964","SHARK","SHARK2282",17.0009,57.6019,0.526248445317919
"30965","SHARK","SHARK2284",17.0048,58.3776,0.190525466051251
"30966","SHARK","SHARK2285",17.012,56.913,0.494075128734144
"30967","SHARK","SHARK2286",17.024,56.926,0.149962041166286
"30968","SHARK","SHARK2287",17.025,56.912,0.420436815910206
"30969","SHARK","SHARK2288",17.04,56.921,1.10676834454012
"30970","SHARK","SHARK2289",17.047,56.945,0.283686715533928
"30971","SHARK","SHARK229",12.1012,57.2957,12.0672565550878
"30972","SHARK","SHARK2290",17.047,56.954,0.0642694462141225
"30973","SHARK","SHARK2291",17.052,56.927,1.23589279180166
"30974","SHARK","SHARK2292",17.062,56.989,0.74611831288498
"30975","SHARK","SHARK2293",17.063,56.943,0.900522559958059
"30976","SHARK","SHARK2294",17.0632,57.4762,0.00357052478967347
"30977","SHARK","SHARK2295",17.0634,57.4763,0.00357052478967347
"30978","SHARK","SHARK2296",17.0636,57.4762,0.110686268479878
"30979","SHARK","SHARK2297",17.0682,57.4757,0.0178526239483674
"30980","SHARK","SHARK2298",17.0687,57.4783,0.00714104957934695
